"datetime","open","high","low","close","Hp","Lp"
1631464980,46035.63,46050,46001.81,46001.81,46124.8086,45702.0508
1631465040,46003,46018,46001.01,46002.35,46124.8086,45702.0508
1631465100,46002.35,46030.69,46001.62,46014.14,46124.8086,45702.0508
1631465160,46014.15,46028.59,46000.9,46000.9,46124.8086,45702.0508
1631465220,46001.01,46005.01,45911.91,45932.41,46124.8086,45702.0508
1631465280,45932.41,45957.08,45923.98,45926.93,46124.8086,45702.0508
1631465340,45926.93,45930.93,45906.78,45919.72,46124.8086,45702.0508
1631465400,45919.72,45923.81,45886.62,45892.88,46124.8086,45702.0508
1631465460,45892.88,45921.04,45892.88,45901.06,46124.8086,45702.0508
1631465520,45901.06,45917.89,45900.72,45915.28,46124.8086,45702.0508
1631465580,45915.27,45915.28,45850.56,45863.36,46124.8086,45702.0508
1631465640,45863.35,45900.73,45856.92,45877.82,46124.8086,45702.0508
1631465700,45877.83,45906.09,45877.04,45906.09,46124.8086,45702.0508
1631465760,45906.08,45906.09,45872.18,45895.04,46124.8086,45702.0508
1631465820,45895.04,45898.49,45866.91,45871.81,46124.8086,45702.0508
1631465880,45871.8,45898.07,45862.64,45890.97,46124.8086,45702.0508
1631465940,45890.98,45921.19,45890.97,45896.2,46124.8086,45702.0508
1631466000,45895.07,45919.99,45895,45913.79,46084.0469,45652.9141
1631466060,45913.79,45919,45889.69,45898.6,46084.0469,45652.9141
1631466120,45898.25,45904.37,45852.41,45865.55,46084.0469,45652.9141
1631466180,45865.56,45893.95,45864.15,45888.47,46084.0469,45652.9141
1631466240,45888.47,45898.5,45877.95,45881.8,46084.0469,45652.9141
1631466300,45881.8,45908.18,45878,45898.01,46084.0469,45652.9141
1631466360,45898.09,45904.57,45885.99,45896.69,46084.0469,45652.9141
1631466420,45896.7,45900.99,45878,45880.89,46084.0469,45652.9141
1631466480,45880.9,45910,45879.77,45910,46084.0469,45652.9141
1631466540,45910,45934.98,45899.57,45901.17,46084.0469,45652.9141
1631466600,45901.17,45923.2,45901.17,45909.01,46084.0469,45652.9141
1631466660,45909.01,45921,45904.45,45920.99,46084.0469,45652.9141
1631466720,45921,45931.15,45911.05,45913.59,46084.0469,45652.9141
1631466780,45913.58,45917.02,45907.89,45912.09,46084.0469,45652.9141
1631466840,45912.08,45928.83,45911,45911.01,46084.0469,45652.9141
1631466900,45911.01,45927.28,45911,45927.27,46084.0469,45652.9141
1631466960,45927.27,45927.56,45906.01,45916.12,46084.0469,45652.9141
1631467020,45916.12,45945.05,45916.11,45942.99,46084.0469,45652.9141
1631467080,45942.99,45960,45942.2,45949.98,46084.0469,45652.9141
1631467140,45949.97,45949.98,45929.88,45947.33,46084.0469,45652.9141
1631467200,45947.33,45963.12,45934.69,45963.11,46084.0469,45652.9141
1631467260,45963.11,45985,45958.26,45980.36,46084.0469,45652.9141
1631467320,45979.66,45991.69,45943.44,45983.24,46084.0469,45652.9141
1631467380,45983.23,45991.68,45971,45973.94,46084.0469,45652.9141
1631467440,45973.93,45985.93,45967.71,45984.31,46084.0469,45652.9141
1631467500,45984.32,45984.32,45939.52,45945.59,46084.0469,45652.9141
1631467560,45945.59,45959.61,45938.3,45944.71,46084.0469,45652.9141
1631467620,45944.72,45947.28,45914.77,45933.32,46084.0469,45652.9141
1631467680,45933.31,45936.19,45926.5,45928.71,46084.0469,45652.9141
1631467740,45928.71,45928.72,45926,45927.36,46084.0469,45652.9141
1631467800,45927.37,45951.83,45912.58,45951.83,46084.0469,45652.9141
1631467860,45951.82,45959.4,45951.82,45955.03,46084.0469,45652.9141
1631467920,45955.03,45958.48,45912.08,45924.31,46084.0469,45652.9141
1631467980,45924.31,45942.88,45911.56,45938.99,46084.0469,45652.9141
1631468040,45939,45943.27,45930,45931.69,46084.0469,45652.9141
1631468100,45931.7,45944.39,45931.69,45935.99,46084.0469,45652.9141
1631468160,45935.99,45944.4,45931.7,45944.22,46084.0469,45652.9141
1631468220,45944.22,45944.22,45921.9,45934.45,46084.0469,45652.9141
1631468280,45934.46,45934.46,45880,45899.38,46084.0469,45652.9141
1631468340,45899.39,45899.39,45880.77,45880.8,46084.0469,45652.9141
1631468400,45880.8,45896,45874.05,45880.56,46084.0469,45652.9141
1631468460,45880.55,45923.69,45877.68,45922.66,46084.0469,45652.9141
1631468520,45922.65,45930,45921.49,45922.67,46084.0469,45652.9141
1631468580,45922.67,45952.98,45922.66,45944.61,46084.0469,45652.9141
1631468640,45944.62,45952.99,45928.78,45929.79,46084.0469,45652.9141
1631468700,45929.79,45955.21,45929.79,45933.83,46084.0469,45652.9141
1631468760,45929.81,45950.82,45929.8,45950.82,46084.0469,45652.9141
1631468820,45950.81,45950.82,45924.65,45937.26,46084.0469,45652.9141
1631468880,45937.26,45939.57,45922.79,45925.31,46084.0469,45652.9141
1631468940,45925.31,45939.15,45903.2,45915.4,46084.0469,45652.9141
1631469000,45915.39,45954,45912.18,45945.8,46084.0469,45652.9141
1631469060,45945.8,45945.8,45866,45876.04,46084.0469,45652.9141
1631469120,45876.05,45908.71,45871.97,45903.07,46084.0469,45652.9141
1631469180,45903.06,45907.65,45882.96,45907,46084.0469,45652.9141
1631469240,45906.99,45943.85,45906.99,45929.21,46084.0469,45652.9141
1631469300,45929.22,45944.01,45918.6,45938.74,46084.0469,45652.9141
1631469360,45938.74,45950,45927.74,45946.42,46084.0469,45652.9141
1631469420,45946.42,45946.42,45934.54,45941,46084.0469,45652.9141
1631469480,45940.99,45950,45935.47,45944.55,46084.0469,45652.9141
1631469540,45944.54,45963.7,45932.05,45955.67,46084.0469,45652.9141
1631469600,45955.67,45972.79,45927.81,45972.54,46132.7695,45735.4062
1631469660,45972.54,45979.71,45966.94,45979.65,46132.7695,45735.4062
1631469720,45979.65,46000,45975.51,45999.4,46132.7695,45735.4062
1631469780,45999.4,46000,45992.97,45993.14,46132.7695,45735.4062
1631469840,45993.13,46011.96,45954.15,45954.15,46132.7695,45735.4062
1631469900,45954.16,45979.81,45950.88,45979.27,46132.7695,45735.4062
1631469960,45979.27,45979.27,45917.6,45925.19,46132.7695,45735.4062
1631470020,45924.66,45938.03,45917.88,45930.27,46132.7695,45735.4062
1631470080,45930.27,45930.27,45898.74,45922.02,46132.7695,45735.4062
1631470140,45920.31,45926.34,45880,45893,46132.7695,45735.4062
1631470200,45892.99,45897.52,45877.21,45897.52,46132.7695,45735.4062
1631470260,45897.52,45924.2,45875,45875,46132.7695,45735.4062
1631470320,45875,45889.56,45871.04,45889.33,46132.7695,45735.4062
1631470380,45889.32,45894.69,45865.35,45871.46,46132.7695,45735.4062
1631470440,45871.79,45879.88,45869.08,45877,46132.7695,45735.4062
1631470500,45877,45886.69,45865,45886.69,46132.7695,45735.4062
1631470560,45886.68,45888.79,45865,45865.01,46132.7695,45735.4062
1631470620,45867.95,45870.49,45841.56,45845.64,46132.7695,45735.4062
1631470680,45845.81,45859.5,45831,45841.6,46132.7695,45735.4062
1631470740,45841.59,45855.7,45831.06,45848.59,46132.7695,45735.4062
1631470800,45848.58,45880.07,45841.74,45862.95,46132.7695,45735.4062
1631470860,45862.95,45878.51,45860.35,45861.38,46132.7695,45735.4062
1631470920,45861.38,45863.55,45843.62,45861,46132.7695,45735.4062
1631470980,45860.99,45884.62,45857.08,45866.03,46132.7695,45735.4062
1631471040,45866.03,45888.8,45866,45888.79,46132.7695,45735.4062
1631471100,45888.79,45900,45888.79,45896.61,46132.7695,45735.4062
1631471160,45896.62,45900,45866.01,45888.02,46132.7695,45735.4062
1631471220,45888.38,45902.98,45877.12,45898.43,46132.7695,45735.4062
1631471280,45898.43,45901.4,45876.67,45884.68,46132.7695,45735.4062
1631471340,45884.68,45905.68,45876,45891.15,46132.7695,45735.4062
1631471400,45891.15,45900,45876,45883.09,46132.7695,45735.4062
1631471460,45883.09,45906.67,45876.79,45906.67,46132.7695,45735.4062
1631471520,45906.66,45918.92,45841,45847.17,46132.7695,45735.4062
1631471580,45847.17,45875.53,45847.16,45860.69,46132.7695,45735.4062
1631471640,45860.68,45860.68,45830.63,45834.28,46132.7695,45735.4062
1631471700,45834.27,45869.44,45834.25,45866.74,46132.7695,45735.4062
1631471760,45866.73,45880.3,45862.18,45880.28,46132.7695,45735.4062
1631471820,45880.28,45880.29,45863.6,45876.59,46132.7695,45735.4062
1631471880,45876.59,45899.04,45872.28,45878.49,46132.7695,45735.4062
1631471940,45878.49,45890.32,45846.57,45846.58,46132.7695,45735.4062
1631472000,45846.92,45872.83,45846.92,45857.42,46132.7695,45735.4062
1631472060,45857.43,45899.02,45847.02,45899.01,46132.7695,45735.4062
1631472120,45899.01,45899.02,45866.51,45872,46132.7695,45735.4062
1631472180,45872.01,45890.91,45866.47,45887.12,46132.7695,45735.4062
1631472240,45888.66,45888.68,45870.51,45870.96,46132.7695,45735.4062
1631472300,45870.97,45878.8,45850,45878.79,46132.7695,45735.4062
1631472360,45878.8,45948,45866.82,45914.85,46132.7695,45735.4062
1631472420,45914.84,45930.06,45906.96,45917.41,46132.7695,45735.4062
1631472480,45916.68,45922.27,45872.8,45886.09,46132.7695,45735.4062
1631472540,45886.08,45900.81,45886.08,45895.54,46132.7695,45735.4062
1631472600,45895.54,45895.6,45850.13,45874.92,46132.7695,45735.4062
1631472660,45874.91,45888.22,45860.34,45860.34,46132.7695,45735.4062
1631472720,45860.34,45882,45860.34,45881.99,46132.7695,45735.4062
1631472780,45881.99,45882.17,45855.34,45875.88,46132.7695,45735.4062
1631472840,45875.89,45923.25,45875.88,45907.76,46132.7695,45735.4062
1631472900,45904.93,45910,45895.18,45909.26,46132.7695,45735.4062
1631472960,45909.26,45927.15,45906.78,45924.38,46132.7695,45735.4062
1631473020,45924.38,45956.23,45922,45931.6,46132.7695,45735.4062
1631473080,45930.01,45933.95,45909.73,45912.9,46132.7695,45735.4062
1631473140,45912.9,45933.28,45910.04,45916.55,46132.7695,45735.4062
1631473200,45916.56,45948.82,45916.43,45945.84,46101.9414,45699.1719
1631473260,45945.85,45948.8,45922.83,45932.63,46101.9414,45699.1719
1631473320,45932.64,45934.8,45915.2,45916.36,46101.9414,45699.1719
1631473380,45916.36,45924.94,45906.89,45917.68,46101.9414,45699.1719
1631473440,45916.12,45924.94,45913.28,45923.19,46101.9414,45699.1719
1631473500,45923.19,45923.2,45906.35,45906.36,46101.9414,45699.1719
1631473560,45906.36,45909.86,45889.51,45896.5,46101.9414,45699.1719
1631473620,45898.29,45903,45884.04,45884.04,46101.9414,45699.1719
1631473680,45884.04,45907.76,45882.89,45898.17,46101.9414,45699.1719
1631473740,45898.81,45904.61,45889.88,45904.6,46101.9414,45699.1719
1631473800,45904.6,45904.61,45884.34,45886.4,46101.9414,45699.1719
1631473860,45886.41,45895.22,45866.54,45866.54,46101.9414,45699.1719
1631473920,45866.54,45873.73,45863,45869.18,46101.9414,45699.1719
1631473980,45868.96,45868.96,45855.29,45858.02,46101.9414,45699.1719
1631474040,45858.02,45870.24,45858.02,45870.24,46101.9414,45699.1719
1631474100,45870.23,45896.82,45867.09,45896.82,46101.9414,45699.1719
1631474160,45896.81,45904.9,45888.86,45895.9,46101.9414,45699.1719
1631474220,45895.9,45895.9,45856.01,45856.01,46101.9414,45699.1719
1631474280,45856,45866.54,45801.86,45810.17,46101.9414,45699.1719
1631474340,45810.48,45845.29,45777.88,45813.77,46101.9414,45699.1719
1631474400,45811.68,45817.99,45790,45802.05,46101.9414,45699.1719
1631474460,45802.04,45836.46,45801.66,45830.85,46101.9414,45699.1719
1631474520,45830.84,45849.74,45825.62,45849.74,46101.9414,45699.1719
1631474580,45849.73,45886.66,45847.76,45886,46101.9414,45699.1719
1631474640,45885.99,45886,45871.45,45874.47,46101.9414,45699.1719
1631474700,45874.46,45911.82,45873.4,45903.09,46101.9414,45699.1719
1631474760,45903.1,45908.98,45901.3,45906.69,46101.9414,45699.1719
1631474820,45906.69,45911.31,45901.3,45901.32,46101.9414,45699.1719
1631474880,45902.19,45909.4,45901.32,45902.2,46101.9414,45699.1719
1631474940,45902.2,45958.43,45885,45940.01,46101.9414,45699.1719
1631475000,45940,45970,45940,45957.16,46101.9414,45699.1719
1631475060,45957.16,45978,45957.16,45978,46101.9414,45699.1719
1631475120,45977.99,45978.2,45958.41,45967.08,46101.9414,45699.1719
1631475180,45966.84,45976.22,45953.88,45970.77,46101.9414,45699.1719
1631475240,45970.77,45978.19,45965.07,45978.18,46101.9414,45699.1719
1631475300,45978.18,45988,45970.62,45980,46101.9414,45699.1719
1631475360,45980.01,45984.06,45948.68,45967.48,46101.9414,45699.1719
1631475420,45967.47,45968.98,45940.89,45940.89,46101.9414,45699.1719
1631475480,45940.9,45961.76,45925,45957.67,46101.9414,45699.1719
1631475540,45957.67,45965.18,45946.12,45951.42,46101.9414,45699.1719
1631475600,45951.41,45971.92,45951.41,45969.99,46101.9414,45699.1719
1631475660,45969.99,45969.99,45946.82,45955.52,46101.9414,45699.1719
1631475720,45955.51,45968,45954.65,45963.2,46101.9414,45699.1719
1631475780,45963.19,45965,45940,45942.34,46101.9414,45699.1719
1631475840,45943.44,45945.89,45928.43,45938.09,46101.9414,45699.1719
1631475900,45938.09,45945.89,45933.09,45945.8,46101.9414,45699.1719
1631475960,45945.8,45947.57,45925.02,45925.02,46101.9414,45699.1719
1631476020,45925.01,45942.09,45907.49,45934.24,46101.9414,45699.1719
1631476080,45934.23,45936.47,45921.57,45926.22,46101.9414,45699.1719
1631476140,45926.23,45927.75,45910.95,45915.72,46101.9414,45699.1719
1631476200,45916.71,45940,45911.86,45940,46101.9414,45699.1719
1631476260,45939.99,45939.99,45915.48,45918.79,46101.9414,45699.1719
1631476320,45918.79,45929.35,45912.02,45915.02,46101.9414,45699.1719
1631476380,45917.8,45917.8,45903,45903,46101.9414,45699.1719
1631476440,45903,45903.21,45887.03,45891.25,46101.9414,45699.1719
1631476500,45891.24,45913.83,45890.46,45911.18,46101.9414,45699.1719
1631476560,45911.19,45941.19,45901,45934.22,46101.9414,45699.1719
1631476620,45934.21,45940.88,45930.23,45938,46101.9414,45699.1719
1631476680,45938,45938.01,45920,45922.5,46101.9414,45699.1719
1631476740,45922.5,45935,45920,45925.47,46101.9414,45699.1719
1631476800,45925.48,45931.9,45889.11,45893.57,46083.4336,45695.1211
1631476860,45893.57,45901.04,45873.44,45899.07,46083.4336,45695.1211
1631476920,45899.07,45912.5,45862.58,45872.93,46083.4336,45695.1211
1631476980,45872.92,45901.21,45872.92,45893.49,46083.4336,45695.1211
1631477040,45893.5,45964.64,45893.49,45955.82,46083.4336,45695.1211
1631477100,45955.82,46030.14,45942.75,46018.93,46083.4336,45695.1211
1631477160,46018.93,46063.03,45992.92,46037.27,46083.4336,45695.1211
1631477220,46037.4,46100,46024.14,46098.99,46083.4336,45695.1211
1631477280,46098.98,46131.74,46067.91,46109.4,46083.4336,45695.1211
1631477340,46109.41,46111.64,46072.01,46072.01,46083.4336,45695.1211
1631477400,46072.01,46239,46068.8,46200,46083.4336,45695.1211
1631477460,46199.99,46200,46157,46181.04,46083.4336,45695.1211
1631477520,46182.15,46197.49,46170.2,46189.4,46083.4336,45695.1211
1631477580,46189.39,46197.43,46156.23,46187.09,46083.4336,45695.1211
1631477640,46187.09,46188.48,46156.78,46156.78,46083.4336,45695.1211
1631477700,46156.78,46181.47,46116.18,46120.18,46083.4336,45695.1211
1631477760,46120.19,46146.23,46097.15,46141.99,46083.4336,45695.1211
1631477820,46142,46161,46134.19,46154.25,46083.4336,45695.1211
1631477880,46152.21,46152.21,46140,46146.99,46083.4336,45695.1211
1631477940,46147,46147.49,46120,46136.69,46083.4336,45695.1211
1631478000,46136.69,46147.49,46108.83,46108.83,46083.4336,45695.1211
1631478060,46108.84,46124.82,46107.77,46115,46083.4336,45695.1211
1631478120,46115.01,46120,46094.14,46107.21,46083.4336,45695.1211
1631478180,46107.22,46107.22,46095.8,46098.93,46083.4336,45695.1211
1631478240,46098.94,46115,46090.55,46115,46083.4336,45695.1211
1631478300,46115,46115,46077.48,46078.1,46083.4336,45695.1211
1631478360,46078.1,46078.73,46066.31,46070.01,46083.4336,45695.1211
1631478420,46070.01,46077.27,46056.48,46056.49,46083.4336,45695.1211
1631478480,46056.49,46058.89,45996.53,46014.21,46083.4336,45695.1211
1631478540,46014.99,46023.21,45978.57,45987.26,46083.4336,45695.1211
1631478600,45987.26,46006.11,45952.01,45958.24,46083.4336,45695.1211
1631478660,45958.24,45961.91,45892.24,45896.92,46083.4336,45695.1211
1631478720,45896.91,45896.92,45571.81,45662.35,46083.4336,45695.1211
1631478780,45662.35,45666.55,45450,45578.99,46083.4336,45695.1211
1631478840,45578.98,45578.99,45341.13,45370.43,46083.4336,45695.1211
1631478900,45370.43,45475.08,45358.49,45471.56,46083.4336,45695.1211
1631478960,45471.57,45487.51,45429.04,45468.97,46083.4336,45695.1211
1631479020,45468.96,45468.97,45350,45402.97,46083.4336,45695.1211
1631479080,45402.96,45408.73,45300,45393.72,46083.4336,45695.1211
1631479140,45393.71,45414.79,45208.32,45269.7,46083.4336,45695.1211
1631479200,45269.71,45313.03,45219.8,45294.85,46083.4336,45695.1211
1631479260,45293.29,45362.73,45290.38,45362.73,46083.4336,45695.1211
1631479320,45362.73,45369.72,45175.55,45232.78,46083.4336,45695.1211
1631479380,45232.79,45281.55,45188.77,45272.2,46083.4336,45695.1211
1631479440,45272.2,45325.29,45272.2,45325.22,46083.4336,45695.1211
1631479500,45325.22,45325.29,45239.07,45278.28,46083.4336,45695.1211
1631479560,45280,45387.66,45276.35,45369.97,46083.4336,45695.1211
1631479620,45369.97,45398,45350.78,45392.86,46083.4336,45695.1211
1631479680,45392.87,45460,45362.32,45422.87,46083.4336,45695.1211
1631479740,45422.67,45451.97,45370.8,45380,46083.4336,45695.1211
1631479800,45380.01,45422.51,45359.03,45359.03,46083.4336,45695.1211
1631479860,45359.03,45362.52,45226.65,45227.47,46083.4336,45695.1211
1631479920,45227.48,45246.72,45109.11,45109.11,46083.4336,45695.1211
1631479980,45109.11,45168.97,45070,45150.91,46083.4336,45695.1211
1631480040,45150.9,45278.58,45105.67,45198.62,46083.4336,45695.1211
1631480100,45198.62,45198.62,45120.17,45152.47,46083.4336,45695.1211
1631480160,45152.47,45180,45111.28,45136.35,46083.4336,45695.1211
1631480220,45132.93,45159.44,45078.92,45094.76,46083.4336,45695.1211
1631480280,45094.76,45117.08,45020.07,45053.55,46083.4336,45695.1211
1631480340,45053.55,45138.93,45041.05,45115.83,46083.4336,45695.1211
1631480400,45115.82,45115.82,44910.54,44974.82,45363.6953,44535.1836
1631480460,44974.82,45095.24,44953.66,45095.24,45363.6953,44535.1836
1631480520,45095.23,45168,45073.1,45167.99,45363.6953,44535.1836
1631480580,45168,45175.31,45125.8,45136.25,45363.6953,44535.1836
1631480640,45136.26,45138.77,45059.17,45075.14,45363.6953,44535.1836
1631480700,45075.14,45094,44960.21,45068,45363.6953,44535.1836
1631480760,45068,45135.58,45046.65,45054.84,45363.6953,44535.1836
1631480820,45054.84,45069.92,45005.17,45059.99,45363.6953,44535.1836
1631480880,45059.99,45060,45005,45024.5,45363.6953,44535.1836
1631480940,45024.51,45141.85,45011.22,45078.86,45363.6953,44535.1836
1631481000,45080.67,45098.5,45027.68,45084.91,45363.6953,44535.1836
1631481060,45083.74,45111,45042.54,45080.02,45363.6953,44535.1836
1631481120,45080.02,45141.07,45075,45123.08,45363.6953,44535.1836
1631481180,45122.98,45141.07,45080,45080.03,45363.6953,44535.1836
1631481240,45080.03,45120,45050,45105.57,45363.6953,44535.1836
1631481300,45105.58,45105.58,45068.02,45089.08,45363.6953,44535.1836
1631481360,45089.05,45137,45068.99,45129.74,45363.6953,44535.1836
1631481420,45126.16,45127.93,45070.58,45072.55,45363.6953,44535.1836
1631481480,45072.56,45075.94,45022.56,45063.29,45363.6953,44535.1836
1631481540,45063.28,45063.29,45038.99,45039.73,45363.6953,44535.1836
1631481600,45039.74,45095.57,45036.99,45059.81,45363.6953,44535.1836
1631481660,45059.81,45070.22,45010.92,45019.12,45363.6953,44535.1836
1631481720,45019.12,45040.01,44974.01,45030.7,45363.6953,44535.1836
1631481780,45030.69,45046.81,45000,45000,45363.6953,44535.1836
1631481840,45000.01,45025.97,44995,44998.11,45363.6953,44535.1836
1631481900,44998.1,45040,44933.04,44936.76,45363.6953,44535.1836
1631481960,44936.76,45005.84,44901.53,44995.26,45363.6953,44535.1836
1631482020,44995.27,45035,44990.38,45001.16,45363.6953,44535.1836
1631482080,45001.15,45004.2,44991.78,45004.2,45363.6953,44535.1836
1631482140,45004.2,45040.37,45002.8,45040.37,45363.6953,44535.1836
1631482200,45039.97,45045.75,44996.3,45002.81,45363.6953,44535.1836
1631482260,45003.3,45021.34,45000,45015.99,45363.6953,44535.1836
1631482320,45015.99,45100,45012.97,45099.99,45363.6953,44535.1836
1631482380,45100,45175.4,45095,45138.39,45363.6953,44535.1836
1631482440,45139.02,45154.47,45125.59,45142.09,45363.6953,44535.1836
1631482500,45142.11,45142.11,45100.16,45110,45363.6953,44535.1836
1631482560,45109.99,45110,45064.74,45076.97,45363.6953,44535.1836
1631482620,45076.98,45086.1,45062.4,45080.01,45363.6953,44535.1836
1631482680,45080,45086.1,45077.52,45082.33,45363.6953,44535.1836
1631482740,45082.33,45085.66,45063.97,45084.99,45363.6953,44535.1836
1631482800,45085,45087.2,45078.94,45087.2,45363.6953,44535.1836
1631482860,45087.2,45093.22,45062.16,45087.18,45363.6953,44535.1836
1631482920,45087.18,45087.19,45072.79,45075.01,45363.6953,44535.1836
1631482980,45075.02,45075.02,45051.33,45067.09,45363.6953,44535.1836
1631483040,45067.09,45085.77,45067,45083.99,45363.6953,44535.1836
1631483100,45084,45151.39,45084,45149.15,45363.6953,44535.1836
1631483160,45149.15,45158.41,45146.72,45155.49,45363.6953,44535.1836
1631483220,45155.49,45200,45154.89,45200,45363.6953,44535.1836
1631483280,45199.99,45200,45150,45200,45363.6953,44535.1836
1631483340,45179.59,45242.13,45179.59,45195.2,45363.6953,44535.1836
1631483400,45195.2,45223.35,45192.66,45223.35,45363.6953,44535.1836
1631483460,45223.35,45235.29,45190,45193.56,45363.6953,44535.1836
1631483520,45193.57,45210.78,45180.02,45201.9,45363.6953,44535.1836
1631483580,45201.9,45235,45197,45232.93,45363.6953,44535.1836
1631483640,45232.93,45290,45220,45268.6,45363.6953,44535.1836
1631483700,45268.6,45280.65,45214.31,45228.9,45363.6953,44535.1836
1631483760,45228.91,45280,45228.9,45279.99,45363.6953,44535.1836
1631483820,45280,45300,45275.53,45284.01,45363.6953,44535.1836
1631483880,45284.01,45290.42,45270,45288.07,45363.6953,44535.1836
1631483940,45289.31,45300,45276.38,45294.63,45363.6953,44535.1836
1631484000,45294.63,45329.98,45270,45322.99,45462.0508,45072.8711
1631484060,45322.99,45347.57,45300,45346.1,45462.0508,45072.8711
1631484120,45346.1,45360.68,45341,45343.04,45462.0508,45072.8711
1631484180,45343.04,45359.99,45300.28,45359.99,45462.0508,45072.8711
1631484240,45357.96,45392.93,45345,45371.91,45462.0508,45072.8711
1631484300,45372.12,45435.81,45350,45422.64,45462.0508,45072.8711
1631484360,45422.64,45437.83,45383.89,45432.19,45462.0508,45072.8711
1631484420,45432.19,45460,45420.01,45458.66,45462.0508,45072.8711
1631484480,45458.66,45469,45433.25,45433.26,45462.0508,45072.8711
1631484540,45433.27,45457.95,45354.72,45363.2,45462.0508,45072.8711
1631484600,45363.21,45389.19,45344.78,45380,45462.0508,45072.8711
1631484660,45380,45380,45359.25,45374.45,45462.0508,45072.8711
1631484720,45374.44,45396.41,45366.8,45391,45462.0508,45072.8711
1631484780,45390.99,45442.27,45366,45439.13,45462.0508,45072.8711
1631484840,45439.13,45439.13,45400,45420.13,45462.0508,45072.8711
1631484900,45420.13,45420.13,45341.51,45387.09,45462.0508,45072.8711
1631484960,45387.1,45400,45342.54,45355.23,45462.0508,45072.8711
1631485020,45355.23,45355.23,45310.77,45337.39,45462.0508,45072.8711
1631485080,45337.39,45337.39,45301.69,45333.57,45462.0508,45072.8711
1631485140,45333.58,45333.58,45301.31,45325,45462.0508,45072.8711
1631485200,45325,45388.65,45325,45365.05,45462.0508,45072.8711
1631485260,45365.04,45365.05,45320.17,45320.17,45462.0508,45072.8711
1631485320,45320.17,45360.16,45319.91,45344.42,45462.0508,45072.8711
1631485380,45344.42,45375.1,45315.63,45375.09,45462.0508,45072.8711
1631485440,45375.63,45379.16,45350,45362.36,45462.0508,45072.8711
1631485500,45362.35,45362.61,45337,45337.22,45462.0508,45072.8711
1631485560,45337.22,45361,45327.91,45350.72,45462.0508,45072.8711
1631485620,45350.72,45366.42,45320.31,45326.54,45462.0508,45072.8711
1631485680,45326.54,45370,45320,45357.01,45462.0508,45072.8711
1631485740,45359.3,45370,45353.35,45353.35,45462.0508,45072.8711
1631485800,45353.35,45375.45,45334.37,45364.15,45462.0508,45072.8711
1631485860,45364.15,45399,45364.14,45392.36,45462.0508,45072.8711
1631485920,45392.36,45408.01,45389,45406.5,45462.0508,45072.8711
1631485980,45406.49,45428.48,45390.86,45420.78,45462.0508,45072.8711
1631486040,45420.78,45460,45381.24,45434.69,45462.0508,45072.8711
1631486100,45433.25,45449.36,45410.19,45438.16,45462.0508,45072.8711
1631486160,45438.16,45442.13,45390.16,45408.6,45462.0508,45072.8711
1631486220,45408.6,45434.18,45408.58,45424.87,45462.0508,45072.8711
1631486280,45424.88,45470,45420.26,45453.05,45462.0508,45072.8711
1631486340,45453.05,45453.05,45421.52,45424.01,45462.0508,45072.8711
1631486400,45424.01,45456.49,45420.97,45434.11,45462.0508,45072.8711
1631486460,45434.1,45448.5,45427.37,45428.77,45462.0508,45072.8711
1631486520,45428.77,45450,45427,45448.29,45462.0508,45072.8711
1631486580,45448.29,45516.44,45434.96,45508.91,45462.0508,45072.8711
1631486640,45505.98,45506.41,45450.01,45480.87,45462.0508,45072.8711
1631486700,45480.87,45493.8,45456.12,45456.12,45462.0508,45072.8711
1631486760,45455.91,45462.31,45442,45462.31,45462.0508,45072.8711
1631486820,45462.3,45550,45462.3,45542.8,45462.0508,45072.8711
1631486880,45542.81,45580,45515.05,45545.76,45462.0508,45072.8711
1631486940,45545.75,45575.14,45538.46,45571.32,45462.0508,45072.8711
1631487000,45570,45575,45533.93,45533.94,45462.0508,45072.8711
1631487060,45533.93,45580,45515.5,45564.45,45462.0508,45072.8711
1631487120,45564.45,45577,45552.45,45566.74,45462.0508,45072.8711
1631487180,45566.75,45619.77,45547.74,45598.7,45462.0508,45072.8711
1631487240,45598.7,45660.96,45598.7,45658.11,45462.0508,45072.8711
1631487300,45658.1,45743.99,45651.58,45725.16,45462.0508,45072.8711
1631487360,45725.16,45729.24,45678.01,45693.91,45462.0508,45072.8711
1631487420,45694.08,45697.2,45659.29,45659.3,45462.0508,45072.8711
1631487480,45659.29,45720,45654.89,45720,45462.0508,45072.8711
1631487540,45720,45790.52,45719.99,45790.52,45462.0508,45072.8711
1631487600,45790.52,45995.28,45790.52,45990.57,45971.9844,45578.3945
1631487660,45988.45,46086.6,45972.91,45993.86,45971.9844,45578.3945
1631487720,45993.85,46076.1,45959.32,46076.09,45971.9844,45578.3945
1631487780,46076.08,46092.7,46000,46043.99,45971.9844,45578.3945
1631487840,46043.99,46084.05,46032.36,46032.36,45971.9844,45578.3945
1631487900,46032.37,46230,46019.99,46190.02,45971.9844,45578.3945
1631487960,46190.02,46512.2,46170.95,46352.97,45971.9844,45578.3945
1631488020,46352.98,46433.56,46262.57,46378.24,45971.9844,45578.3945
1631488080,46378.24,46420,46351.53,46398.41,45971.9844,45578.3945
1631488140,46398.41,46419.08,46304.66,46349.99,45971.9844,45578.3945
1631488200,46350,46399.82,46307.12,46343.68,45971.9844,45578.3945
