,0,1,2,3,4,5,6,7,8,9,10
6,12064780,2021-10-27 12:27:36,SELL,0.001,EURUSD,1.15894,1.15910,0.00,-0.02,0.00 pips,
7,12056297,2021-10-26 18:40:20,SELL,0.001,EURUSD,1.15926,1.15866,0.01,0.06,0.01 pips,
8,12046050,2021-10-26 17:28:56,SELL,0.001,EURUSD,1.16101,1.16041,0.01,0.06,0.01 pips,
9,12010581,2021-10-26 16:35:06,SELL,0.0016,EURUSD,1.16157,1.16040,0.02,0.19,0.02 pips,
10,11977615,2021-10-26 16:35:06,SELL,0.001,EURUSD,1.16008,1.16040,0.00,-0.03,0.00 pips,
11,11945217,2021-10-26 05:52:27,SELL,0.0016,EURUSD,1.16109,1.15998,0.02,0.18,0.02 pips,
12,11933066,2021-10-26 05:52:32,SELL,0.001,EURUSD,1.15939,1.15998,-0.01,-0.06,-0.01 pips,
13,11922927,2021-10-25 15:35:48,SELL,0.001,EURUSD,1.16070,1.16005,0.01,0.07,0.01 pips,
14,11748401,2021-10-22 15:19:24,SELL,0.0016,EURUSD,1.16356,1.16257,0.02,0.16,0.02 pips,
15,11740229,2021-10-22 05:31:26,WITHDRAWAL,0.00,-3.79,,,,,,
16,11718558,2021-10-22 15:19:24,SELL,0.001,EURUSD,1.16260,1.16257,0.00,0.00,0.00 pips,
17,11711104,2021-10-21 20:50:50,SELL,0.001,EURUSD,1.16349,1.16289,0.01,0.06,0.01 pips,
18,11706333,2021-10-21 19:47:20,SELL,0.001,EURUSD,1.16410,1.16350,0.01,0.06,0.01 pips,
19,11701164,2021-10-21 18:34:06,SELL,0.001,EURUSD,1.16448,1.16388,0.01,0.06,0.01 pips,1 ... 78 79 80 81 82 ... 107
0,11688043,2021-10-21 17:40:07,SELL,0.001,EURUSD,1.16424,1.16362,0.01,0.06,0.01 pips,
1,11664262,2021-10-21 15:01:35,SELL,0.001,EURUSD,1.16404,1.16344,0.01,0.06,0.01 pips,
2,11616035,2021-10-21 10:15:34,SELL,0.0024,EURUSD,1.16555,1.16376,0.04,0.43,0.04 pips,
3,11587549,2021-10-21 10:15:34,SELL,0.0016,EURUSD,1.16379,1.16376,0.00,0.01,0.00 pips,
4,11562566,2021-10-21 10:15:34,SELL,0.001,EURUSD,1.16240,1.16376,-0.01,-0.14,-0.01 pips,
5,11536772,2021-10-20 10:10:00,SELL,0.0016,EURUSD,1.16414,1.16315,0.02,0.16,0.02 pips,
6,11510047,2021-10-20 10:10:00,SELL,0.001,EURUSD,1.16312,1.16315,0.00,0.00,0.00 pips,
7,11504483,2021-10-19 18:20:56,SELL,0.001,EURUSD,1.16431,1.16382,0.00,0.05,0.00 pips,
8,11462084,2021-10-19 17:41:17,SELL,0.0139,EURUSD,1.16590,1.16338,0.35,3.50,0.35 pips,
9,11429431,2021-10-19 17:41:17,SELL,0.0089,EURUSD,1.16458,1.16338,0.11,1.07,0.11 pips,
10,11420507,2021-10-19 17:41:17,SELL,0.0058,EURUSD,1.16334,1.16338,0.00,-0.02,0.00 pips,
11,11395228,2021-10-19 17:41:17,SELL,0.0037,EURUSD,1.16209,1.16338,-0.05,-0.48,-0.05 pips,
12,11389038,2021-10-19 17:41:17,SELL,0.0024,EURUSD,1.16079,1.16338,-0.06,-0.62,-0.06 pips,
13,11355977,2021-10-19 17:41:17,SELL,0.0016,EURUSD,1.15960,1.16338,-0.06,-0.60,-0.06 pips,
14,11345896,2021-10-19 17:41:17,SELL,0.001,EURUSD,1.15817,1.16338,-0.05,-0.52,-0.05 pips,
15,11336284,2021-10-18 12:28:45,SELL,0.0016,EURUSD,1.15920,1.15795,0.02,0.20,0.02 pips,
16,11330796,2021-10-18 12:28:45,SELL,0.001,EURUSD,1.15750,1.15795,0.00,-0.05,0.00 pips,
17,11309400,2021-10-18 09:02:15,SELL,0.001,EURUSD,1.15834,1.15774,0.01,0.06,0.01 pips,
18,11290576,2021-10-16 03:15:19,WITHDRAWAL,0.00,-5.25,,,,,,
19,11286679,2021-10-18 03:10:38,SELL,0.0016,EURUSD,1.16044,1.15944,0.02,0.16,0.02 pips,1 ... 79 80 81 82 83 ... 107
0,11283980,2021-10-18 03:10:38,SELL,0.001,EURUSD,1.15942,1.15944,0.00,0.00,0.00 pips,
1,11275404,2021-10-15 19:00:14,SELL,0.0016,EURUSD,1.16051,1.15940,0.02,0.18,0.02 pips,
2,11260672,2021-10-15 19:00:14,SELL,0.001,EURUSD,1.15919,1.15940,0.00,-0.02,0.00 pips,
3,11204500,2021-10-15 15:30:00,SELL,0.0024,EURUSD,1.16084,1.15944,0.03,0.34,0.03 pips,
4,11182803,2021-10-15 15:30:00,SELL,0.0016,EURUSD,1.15984,1.15944,0.01,0.06,0.01 pips,
5,11173214,2021-10-15 15:30:00,SELL,0.001,EURUSD,1.15889,1.15944,-0.01,-0.05,-0.01 pips,
6,11131333,2021-10-14 17:41:07,SELL,0.0089,EURUSD,1.16154,1.15902,0.22,2.24,0.22 pips,
7,11080321,2021-10-14 17:41:07,SELL,0.0058,EURUSD,1.15983,1.15902,0.05,0.47,0.05 pips,
8,11061094,2021-10-14 17:41:07,SELL,0.0037,EURUSD,1.15881,1.15902,-0.01,-0.08,-0.01 pips,
9,11051693,2021-10-14 17:41:07,SELL,0.0024,EURUSD,1.15772,1.15902,-0.03,-0.31,-0.03 pips,
10,11028405,2021-10-14 17:41:07,SELL,0.0016,EURUSD,1.15636,1.15902,-0.04,-0.43,-0.04 pips,
11,11009892,2021-10-14 17:41:07,SELL,0.001,EURUSD,1.15418,1.15902,-0.05,-0.48,-0.05 pips,
12,10989879,2021-10-13 15:34:35,SELL,0.0037,EURUSD,1.15612,1.15442,0.06,0.63,0.06 pips,
13,10948794,2021-10-13 15:34:35,SELL,0.0024,EURUSD,1.15504,1.15442,0.01,0.15,0.01 pips,
14,10942301,2021-10-13 15:34:35,SELL,0.0016,EURUSD,1.15405,1.15442,-0.01,-0.06,-0.01 pips,
15,10923749,2021-10-13 15:34:35,SELL,0.001,EURUSD,1.15274,1.15442,-0.02,-0.17,-0.02 pips,
16,10916637,2021-10-12 19:46:14,SELL,0.001,EURUSD,1.15395,1.15334,0.01,0.06,0.01 pips,
17,10909315,2021-10-12 18:34:04,SELL,0.001,EURUSD,1.15474,1.15414,0.01,0.06,0.01 pips,
18,10885746,2021-10-12 17:14:55,SELL,0.001,EURUSD,1.15405,1.15345,0.01,0.06,0.01 pips,
19,10859704,2021-10-12 15:28:36,SELL,0.001,EURUSD,1.15515,1.15455,0.01,0.06,0.01 pips,1 ... 80 81 82 83 84 ... 107
0,10827623,2021-10-12 13:19:46,SELL,0.0016,EURUSD,1.15676,1.15555,0.02,0.19,0.02 pips,
1,10802990,2021-10-12 13:19:46,SELL,0.001,EURUSD,1.15528,1.15555,0.00,-0.03,0.00 pips,
2,10795366,2021-10-11 23:02:21,SELL,0.001,EURUSD,1.15569,1.15509,0.01,0.06,0.01 pips,
3,10771486,2021-10-11 20:02:27,SELL,0.0024,EURUSD,1.15760,1.15624,0.03,0.33,0.03 pips,
4,10744519,2021-10-11 20:02:27,SELL,0.0016,EURUSD,1.15655,1.15624,0.00,0.05,0.00 pips,
5,10740285,2021-10-11 20:02:27,SELL,0.001,EURUSD,1.15546,1.15624,-0.01,-0.08,-0.01 pips,
6,10646723,2021-10-11 12:08:16,SELL,0.0024,EURUSD,1.15764,1.15613,0.04,0.36,0.04 pips,
7,10555394,2021-10-11 12:08:16,SELL,0.0016,EURUSD,1.15666,1.15613,0.01,0.09,0.01 pips,
8,10530300,2021-10-11 12:08:16,SELL,0.001,EURUSD,1.15473,1.15613,-0.01,-0.14,-0.01 pips,
9,10471100,2021-10-08 07:54:08,SELL,0.001,EURUSD,1.15553,1.15493,0.01,0.06,0.01 pips,
10,10421608,2021-10-07 16:26:45,SELL,0.0024,EURUSD,1.15673,1.15496,0.04,0.42,0.04 pips,
11,10386615,2021-10-07 16:26:45,SELL,0.0016,EURUSD,1.15505,1.15496,0.00,0.02,0.00 pips,
12,10327127,2021-10-07 16:26:45,SELL,0.001,EURUSD,1.15360,1.15496,-0.01,-0.13,-0.01 pips,
13,10314288,2021-10-06 13:03:29,SELL,0.001,EURUSD,1.15412,1.15350,0.01,0.06,0.01 pips,
14,10286148,2021-10-06 12:10:03,SELL,0.001,EURUSD,1.15559,1.15498,0.01,0.06,0.01 pips,
15,10258541,2021-10-06 10:11:56,SELL,0.001,EURUSD,1.15767,1.15704,0.01,0.06,0.01 pips,
16,10247828,2021-10-06 09:05:55,SELL,0.001,EURUSD,1.15838,1.15777,0.01,0.06,0.01 pips,
17,10236158,2021-10-06 07:43:32,SELL,0.001,EURUSD,1.15902,1.15842,0.01,0.06,0.01 pips,
18,10219743,2021-10-06 04:53:37,SELL,0.001,EURUSD,1.15954,1.15894,0.01,0.06,0.01 pips,
19,10208863,2021-10-05 22:04:53,SELL,0.0016,EURUSD,1.16082,1.15959,0.02,0.20,0.02 pips,1 ... 81 82 83 84 85 ... 107
0,10197520,2021-10-05 22:04:53,SELL,0.001,EURUSD,1.15918,1.15959,0.00,-0.04,0.00 pips,
1,10182377,2021-10-05 17:04:14,SELL,0.001,EURUSD,1.15901,1.15841,0.01,0.06,0.01 pips,
2,10125028,2021-10-05 16:08:49,SELL,0.001,EURUSD,1.15939,1.15879,0.01,0.06,0.01 pips,
3,10115986,2021-10-05 07:39:45,SELL,0.001,EURUSD,1.16025,1.15965,0.01,0.06,0.01 pips,
4,10107651,2021-10-05 04:38:51,SELL,0.001,EURUSD,1.16107,1.16063,0.00,0.04,0.00 pips,
5,10032623,2021-10-05 03:49:15,SELL,0.0037,EURUSD,1.16330,1.16129,0.07,0.75,0.07 pips,
6,10019675,2021-10-05 03:49:15,SELL,0.0024,EURUSD,1.16194,1.16129,0.02,0.16,0.02 pips,
7,9987322,2021-10-05 03:49:15,SELL,0.0016,EURUSD,1.16056,1.16129,-0.01,-0.12,-0.01 pips,
8,9976607,2021-10-05 03:49:15,SELL,0.001,EURUSD,1.15884,1.16129,-0.02,-0.24,-0.02 pips,
9,9970548,2021-10-04 06:35:38,SELL,0.001,EURUSD,1.15970,1.15910,0.01,0.06,0.01 pips,
10,9958951,2021-10-04 04:52:27,SELL,0.0016,EURUSD,1.16068,1.15965,0.02,0.16,0.02 pips,
11,9948622,2021-10-02 01:56:09,WITHDRAWAL,0.00,-1.66,,,,,,
12,9930275,2021-10-04 04:52:27,SELL,0.001,EURUSD,1.15955,1.15965,0.00,-0.01,0.00 pips,
13,9918118,2021-10-01 17:04:20,SELL,0.001,EURUSD,1.15973,1.15910,0.01,0.06,0.01 pips,
14,9906431,2021-10-01 16:37:58,SELL,0.001,EURUSD,1.16049,1.15986,0.01,0.06,0.01 pips,
15,9828240,2021-10-01 04:45:57,DEPOSIT,0.00,0.01,,,,,,
16,9658929,2021-09-29 20:13:13,SELL,0.001,EURUSD,1.16007,1.16055,0.00,-0.05,0.00 pips,
17,9646071,2021-09-29 19:34:38,SELL,0.001,EURUSD,1.16134,1.16073,0.01,0.06,0.01 pips,
18,9625494,2021-09-29 17:10:57,SELL,0.001,EURUSD,1.16366,1.16304,0.01,0.06,0.01 pips,
19,9596672,2021-09-29 16:09:47,SELL,0.001,EURUSD,1.16481,1.16420,0.01,0.06,0.01 pips,1 ... 82 83 84 85 86 ... 107
0,9565027,2021-09-29 14:11:10,SELL,0.001,EURUSD,1.16614,1.16554,0.01,0.06,0.01 pips,
1,9505227,2021-09-29 10:04:38,SELL,0.001,EURUSD,1.16788,1.16727,0.01,0.06,0.01 pips,
2,9424284,2021-09-28 18:01:34,SELL,0.001,EURUSD,1.16780,1.16720,0.01,0.06,0.01 pips,
3,9406764,2021-09-28 12:36:14,SELL,0.0016,EURUSD,1.16861,1.16756,0.02,0.17,0.02 pips,
4,9393919,2021-09-28 12:36:14,SELL,0.001,EURUSD,1.16752,1.16756,0.00,0.00,0.00 pips,
5,9354546,2021-09-28 09:26:50,SELL,0.001,EURUSD,1.16885,1.16825,0.01,0.06,0.01 pips,
6,9350200,2021-09-28 03:48:58,SELL,0.001,EURUSD,1.16948,1.16886,0.01,0.06,0.01 pips,
7,9321197,2021-09-28 02:02:14,SELL,0.001,EURUSD,1.17016,1.16962,0.01,0.05,0.01 pips,
8,9313011,2021-09-27 16:38:11,SELL,0.0016,EURUSD,1.17064,1.16946,0.02,0.19,0.02 pips,
9,9303644,2021-09-27 16:38:11,SELL,0.001,EURUSD,1.16916,1.16946,0.00,-0.03,0.00 pips,
10,9295687,2021-09-27 14:43:22,SELL,0.0016,EURUSD,1.17068,1.16938,0.02,0.21,0.02 pips,
11,9283409,2021-09-27 14:43:22,SELL,0.001,EURUSD,1.16886,1.16938,-0.01,-0.05,-0.01 pips,
12,9269900,2021-09-27 11:36:27,SELL,0.001,EURUSD,1.16935,1.16875,0.01,0.06,0.01 pips,
13,9258362,2021-09-27 10:04:44,SELL,0.001,EURUSD,1.17094,1.17033,0.01,0.06,0.01 pips,
14,9231019,2021-09-27 01:48:54,WITHDRAWAL,0.00,-2.03,,,,,,
15,9228420,2021-09-27 09:58:07,SELL,0.0016,EURUSD,1.17241,1.17128,0.02,0.18,0.02 pips,
16,9196577,2021-09-27 09:58:07,SELL,0.001,EURUSD,1.17106,1.17128,0.00,-0.02,0.00 pips,
17,9173594,2021-09-24 16:00:01,SELL,0.001,EURUSD,1.17131,1.17071,0.01,0.06,0.01 pips,
18,9110595,2021-09-24 14:15:14,SELL,0.0089,EURUSD,1.17481,1.17260,0.20,1.97,0.20 pips,
19,9085353,2021-09-24 14:15:18,SELL,0.0058,EURUSD,1.17384,1.17261,0.07,0.72,0.07 pips,1 ... 83 84 85 86 87 ... 107
0,9029218,2021-09-24 14:15:23,SELL,0.0037,EURUSD,1.17200,1.17265,-0.02,-0.24,-0.02 pips,
1,8988042,2021-09-24 14:15:27,SELL,0.0024,EURUSD,1.17060,1.17264,-0.05,-0.49,-0.05 pips,
2,8982545,2021-09-24 14:15:31,SELL,0.0016,EURUSD,1.16965,1.17265,-0.05,-0.48,-0.05 pips,
3,8971838,2021-09-24 14:15:35,SELL,0.001,EURUSD,1.16866,1.17264,-0.04,-0.40,-0.04 pips,
4,8964197,2021-09-23 02:57:39,SELL,0.001,EURUSD,1.16941,1.16881,0.01,0.06,0.01 pips,
5,8952305,2021-09-22 22:03:08,SELL,0.001,EURUSD,1.16920,1.16858,0.01,0.06,0.01 pips,
6,8930406,2021-09-22 21:20:04,SELL,0.001,EURUSD,1.17458,1.17397,0.01,0.06,0.01 pips,
7,8870956,2021-09-22 20:36:11,SELL,0.0016,EURUSD,1.17334,1.17263,0.01,0.11,0.01 pips,
8,8851556,2021-09-22 20:36:12,SELL,0.001,EURUSD,1.17192,1.17265,-0.01,-0.07,-0.01 pips,
9,8847539,2021-09-22 06:38:57,SELL,0.001,EURUSD,1.17268,1.17208,0.01,0.06,0.01 pips,
10,8817936,2021-09-22 04:06:15,SELL,0.001,EURUSD,1.17237,1.17177,0.01,0.06,0.01 pips,
11,8809488,2021-09-21 18:25:52,SELL,0.001,EURUSD,1.17236,1.17189,0.00,0.05,0.00 pips,
12,8765485,2021-09-21 17:07:25,SELL,0.0016,EURUSD,1.17364,1.17262,0.02,0.16,0.02 pips,
13,8755703,2021-09-21 17:07:25,SELL,0.001,EURUSD,1.17257,1.17262,0.00,-0.01,0.00 pips,
14,8734636,2021-09-21 10:49:06,SELL,0.0037,EURUSD,1.17381,1.17218,0.06,0.60,0.06 pips,
15,8709465,2021-09-21 10:49:06,SELL,0.0024,EURUSD,1.17280,1.17218,0.02,0.15,0.02 pips,
16,8695905,2021-09-21 10:49:06,SELL,0.0016,EURUSD,1.17173,1.17218,-0.01,-0.07,-0.01 pips,
17,8660742,2021-09-21 10:49:06,SELL,0.001,EURUSD,1.17057,1.17218,-0.02,-0.16,-0.02 pips,
18,8624809,2021-09-20 12:24:46,SELL,0.001,EURUSD,1.17113,1.17053,0.01,0.06,0.01 pips,
19,8614122,2021-09-20 05:33:17,SELL,0.001,EURUSD,1.17177,1.17117,0.01,0.06,0.01 pips,1 ... 84 85 86 87 88 ... 107
0,8600552,2021-09-20 04:58:30,SELL,0.001,EURUSD,1.17254,1.17194,0.01,0.06,0.01 pips,
1,8598417,2021-09-18 00:29:30,WITHDRAWAL,0.00,-3.18,,,,,,
2,8589726,2021-09-17 23:47:29,SELL,0.001,EURUSD,1.17249,1.17269,0.00,-0.02,0.00 pips,
3,8586278,2021-09-17 19:57:27,SELL,0.001,EURUSD,1.17325,1.17263,0.01,0.06,0.01 pips,
4,8579157,2021-09-17 18:10:45,SELL,0.001,EURUSD,1.17372,1.17312,0.01,0.06,0.01 pips,
5,8560314,2021-09-17 17:16:22,SELL,0.001,EURUSD,1.17530,1.17468,0.01,0.06,0.01 pips,
6,8533257,2021-09-17 16:15:14,SELL,0.0024,EURUSD,1.17812,1.17653,0.04,0.38,0.04 pips,
7,8492813,2021-09-17 16:15:14,SELL,0.0016,EURUSD,1.17678,1.17653,0.00,0.04,0.00 pips,
8,8455922,2021-09-17 16:15:14,SELL,0.001,EURUSD,1.17536,1.17653,-0.01,-0.12,-0.01 pips,
9,8437691,2021-09-16 15:30:12,SELL,0.001,EURUSD,1.17654,1.17575,0.01,0.08,0.01 pips,
10,8425519,2021-09-16 13:31:10,SELL,0.001,EURUSD,1.17718,1.17657,0.01,0.06,0.01 pips,
11,8419192,2021-09-16 11:20:36,SELL,0.001,EURUSD,1.17809,1.17749,0.01,0.06,0.01 pips,
12,8408474,2021-09-16 10:45:33,SELL,0.001,EURUSD,1.17910,1.17850,0.01,0.06,0.01 pips,
13,8401319,2021-09-16 09:55:23,SELL,0.001,EURUSD,1.18020,1.17960,0.01,0.06,0.01 pips,
14,8378724,2021-09-16 08:51:06,SELL,0.0016,EURUSD,1.18163,1.18052,0.02,0.18,0.02 pips,
15,8372176,2021-09-16 08:51:06,SELL,0.001,EURUSD,1.18032,1.18052,0.00,-0.02,0.00 pips,
16,8347861,2021-09-15 19:37:56,SELL,0.001,EURUSD,1.18107,1.18047,0.01,0.06,0.01 pips,
17,8332504,2021-09-15 15:52:10,SELL,0.0024,EURUSD,1.18270,1.18130,0.03,0.34,0.03 pips,
18,8319436,2021-09-15 15:52:10,SELL,0.0016,EURUSD,1.18159,1.18130,0.00,0.05,0.00 pips,
19,8289461,2021-09-15 15:52:10,SELL,0.001,EURUSD,1.18047,1.18130,-0.01,-0.08,-0.01 pips,1 ... 85 86 87 88 89 ... 107
0,8283861,2021-09-14 22:33:03,SELL,0.001,EURUSD,1.18070,1.18009,0.01,0.06,0.01 pips,
1,8265307,2021-09-14 21:29:55,SELL,0.001,EURUSD,1.18216,1.18156,0.01,0.06,0.01 pips,
2,8237449,2021-09-14 17:02:44,SELL,0.0016,EURUSD,1.18413,1.18205,0.03,0.33,0.03 pips,
3,8214810,2021-09-14 17:02:44,SELL,0.001,EURUSD,1.18028,1.18205,-0.02,-0.18,-0.02 pips,
4,8201983,2021-09-14 13:58:13,SELL,0.0037,EURUSD,1.18239,1.18039,0.07,0.74,0.07 pips,
5,8171565,2021-09-14 13:58:13,SELL,0.0024,EURUSD,1.18093,1.18039,0.01,0.13,0.01 pips,
6,8147520,2021-09-14 13:58:13,SELL,0.0016,EURUSD,1.17998,1.18039,-0.01,-0.06,-0.01 pips,
7,8131365,2021-09-14 13:58:13,SELL,0.001,EURUSD,1.17753,1.18039,-0.03,-0.29,-0.03 pips,
8,8123236,2021-09-13 13:46:28,SELL,0.0016,EURUSD,1.17886,1.17786,0.02,0.16,0.02 pips,
9,8113342,2021-09-13 13:46:28,SELL,0.001,EURUSD,1.17785,1.17786,0.00,0.00,0.00 pips,
10,8105912,2021-09-13 09:26:13,SELL,0.001,EURUSD,1.17927,1.17867,0.01,0.06,0.01 pips,
11,8100359,2021-09-13 08:28:24,SELL,0.001,EURUSD,1.17949,1.17888,0.01,0.06,0.01 pips,
12,8089722,2021-09-13 07:46:45,SELL,0.001,EURUSD,1.18047,1.17987,0.01,0.06,0.01 pips,
13,8073232,2021-09-13 03:25:19,SELL,0.001,EURUSD,1.18148,1.18088,0.01,0.06,0.01 pips,
14,8066797,2021-09-10 20:22:37,SELL,0.001,EURUSD,1.18209,1.18147,0.01,0.06,0.01 pips,
15,8055279,2021-09-10 18:07:49,SELL,0.001,EURUSD,1.18343,1.18283,0.01,0.06,0.01 pips,
16,8027124,2021-09-10 16:00:34,SELL,0.0024,EURUSD,1.18414,1.18255,0.04,0.38,0.04 pips,
17,7984103,2021-09-10 16:00:34,SELL,0.0016,EURUSD,1.18264,1.18255,0.00,0.02,0.00 pips,
18,7980243,2021-09-10 16:00:34,SELL,0.001,EURUSD,1.18159,1.18255,-0.01,-0.10,-0.01 pips,
19,7974992,2021-09-09 17:09:11,WITHDRAWAL,0.00,-11.05,1 ... 86 87 88 89 90 ... 107,,,,,
0,7973530,2021-09-09 17:31:50,SELL,0.0011,EURUSD,1.18144,1.18082,0.01,0.07,0.01 pips,
1,7963801,2021-09-09 16:02:50,SELL,0.0011,EURUSD,1.18231,1.18171,0.01,0.07,0.01 pips,
2,7939862,2021-09-09 15:43:58,SELL,0.0017,EURUSD,1.18323,1.18185,0.02,0.23,0.02 pips,
3,7919818,2021-09-09 15:43:58,SELL,0.0011,EURUSD,1.18135,1.18185,-0.01,-0.06,-0.01 pips,
4,7901394,2021-09-09 07:36:43,SELL,0.0017,EURUSD,1.18234,1.18125,0.02,0.19,0.02 pips,
5,7886492,2021-09-09 07:36:43,SELL,0.0011,EURUSD,1.18111,1.18125,0.00,-0.01,0.00 pips,
6,7855226,2021-09-08 17:29:51,SELL,0.0011,EURUSD,1.18145,1.18082,0.01,0.07,0.01 pips,
7,7850410,2021-09-08 12:52:08,SELL,0.0011,EURUSD,1.18210,1.18150,0.01,0.07,0.01 pips,
8,7830753,2021-09-08 11:10:37,SELL,0.0011,EURUSD,1.18323,1.18263,0.01,0.07,0.01 pips,
9,7811999,2021-09-08 09:16:06,SELL,0.0011,EURUSD,1.18388,1.18328,0.01,0.07,0.01 pips,
10,7803761,2021-09-07 22:35:45,SELL,0.0011,EURUSD,1.18480,1.18420,0.01,0.07,0.01 pips,
11,7798868,2021-09-07 18:25:09,SELL,0.0011,EURUSD,1.18458,1.18397,0.01,0.07,0.01 pips,
12,7779713,2021-09-07 17:16:06,SELL,0.0011,EURUSD,1.18495,1.18435,0.01,0.07,0.01 pips,
13,7773880,2021-09-07 15:50:54,SELL,0.0011,EURUSD,1.18607,1.18547,0.01,0.07,0.01 pips,
14,7761079,2021-09-07 14:53:32,SELL,0.0011,EURUSD,1.18652,1.18592,0.01,0.07,0.01 pips,
15,7755573,2021-09-07 12:51:38,SELL,0.0011,EURUSD,1.18749,1.18689,0.01,0.07,0.01 pips,
16,7740996,2021-09-07 11:26:57,SELL,0.0011,EURUSD,1.18709,1.18649,0.01,0.07,0.01 pips,
17,7724488,2021-09-07 09:28:15,SELL,0.0024,EURUSD,1.18817,1.18677,0.03,0.34,0.03 pips,
18,7715974,2021-09-07 09:28:15,SELL,0.0016,EURUSD,1.18705,1.18677,0.00,0.04,0.00 pips,
19,7702243,2021-09-07 09:28:15,SELL,0.001,EURUSD,1.18600,1.18677,-0.01,-0.08,-0.01 pips,1 ... 87 88 89 90 91 ... 107
0,7690200,2021-09-06 12:20:04,SELL,0.001,EURUSD,1.18672,1.18610,0.01,0.06,0.01 pips,
1,7644773,2021-09-06 06:37:05,SELL,0.0139,EURUSD,1.18908,1.18663,0.34,3.40,0.34 pips,
2,7597509,2021-09-06 06:37:05,SELL,0.0089,EURUSD,1.18812,1.18663,0.13,1.32,0.13 pips,
3,7581543,2021-09-06 06:37:05,SELL,0.0058,EURUSD,1.18676,1.18663,0.01,0.07,0.01 pips,
4,7514400,2021-09-06 06:37:05,SELL,0.0037,EURUSD,1.18535,1.18663,-0.05,-0.48,-0.05 pips,
5,7492817,2021-09-06 06:37:05,SELL,0.0024,EURUSD,1.18373,1.18663,-0.07,-0.70,-0.07 pips,
6,7477635,2021-09-06 06:37:05,SELL,0.0016,EURUSD,1.18163,1.18663,-0.08,-0.80,-0.08 pips,
7,7469831,2021-09-06 06:37:05,SELL,0.001,EURUSD,1.18047,1.18663,-0.06,-0.62,-0.06 pips,
8,7458303,2021-09-01 10:35:11,SELL,0.0016,EURUSD,1.18082,1.17982,0.02,0.16,0.02 pips,
9,7450734,2021-09-01 10:35:11,SELL,0.001,EURUSD,1.17981,1.17982,0.00,0.00,0.00 pips,
10,7443986,2021-09-01 08:13:27,SELL,0.001,EURUSD,1.18025,1.17965,0.01,0.06,0.01 pips,
11,7424802,2021-09-01 00:46:51,DEPOSIT,0.00,0.01,,,,,,
12,7422316,2021-09-01 05:39:18,SELL,0.0016,EURUSD,1.18121,1.18009,0.02,0.18,0.02 pips,
13,7414237,2021-09-01 05:39:18,SELL,0.001,EURUSD,1.17989,1.18009,0.00,-0.02,0.00 pips,
14,7405999,2021-08-31 18:41:13,SELL,0.001,EURUSD,1.18035,1.17974,0.01,0.06,0.01 pips,
15,7368460,2021-08-31 17:57:33,SELL,0.0058,EURUSD,1.18333,1.18068,0.15,1.54,0.15 pips,
16,7335431,2021-08-31 17:57:33,SELL,0.0037,EURUSD,1.18187,1.18068,0.04,0.44,0.04 pips,
17,7251996,2021-08-31 17:57:33,SELL,0.0024,EURUSD,1.17998,1.18068,-0.02,-0.16,-0.02 pips,
18,7241579,2021-08-31 17:57:33,SELL,0.0016,EURUSD,1.17862,1.18068,-0.03,-0.33,-0.03 pips,
19,7218393,2021-08-31 17:57:33,SELL,0.001,EURUSD,1.17459,1.18068,-0.06,-0.61,-0.06 pips,1 ... 88 89 90 91 92 ... 107
0,7174112,2021-08-27 16:06:36,SELL,0.0016,EURUSD,1.17591,1.17473,0.02,0.19,0.02 pips,
1,7167738,2021-08-27 16:06:36,SELL,0.001,EURUSD,1.17444,1.17473,0.00,-0.03,0.00 pips,
2,7134643,2021-08-27 03:33:04,SELL,0.001,EURUSD,1.17526,1.17464,0.01,0.06,0.01 pips,
3,7085288,2021-08-26 16:06:29,SELL,0.0037,EURUSD,1.17705,1.17514,0.07,0.72,0.07 pips,
4,7072996,2021-08-26 16:06:29,SELL,0.0024,EURUSD,1.17557,1.17514,0.01,0.11,0.01 pips,
5,7059229,2021-08-26 16:06:29,SELL,0.0016,EURUSD,1.17463,1.17514,-0.01,-0.08,-0.01 pips,
6,7052297,2021-08-26 16:06:29,SELL,0.001,EURUSD,1.17311,1.17514,-0.02,-0.20,-0.02 pips,
7,6997115,2021-08-25 15:36:15,SELL,0.0193,EURUSD,1.17602,1.17294,0.60,5.96,0.60 pips,
8,6924508,2021-08-25 15:36:15,SELL,0.0139,EURUSD,1.17427,1.17294,0.19,1.87,0.19 pips,
9,6873163,2021-08-25 15:36:15,SELL,0.0089,EURUSD,1.17301,1.17294,0.01,0.08,0.01 pips,
10,6844254,2021-08-25 15:36:15,SELL,0.0058,EURUSD,1.17128,1.17294,-0.10,-0.95,-0.10 pips,
11,6816271,2021-08-25 15:36:15,SELL,0.0037,EURUSD,1.17026,1.17294,-0.10,-0.98,-0.10 pips,
12,6811362,2021-08-25 15:36:15,SELL,0.0024,EURUSD,1.16895,1.17294,-0.10,-0.95,-0.10 pips,
13,6802497,2021-08-25 15:36:15,SELL,0.0016,EURUSD,1.16788,1.17294,-0.08,-0.81,-0.08 pips,
14,6789177,2021-08-25 15:36:15,SELL,0.001,EURUSD,1.16676,1.17294,-0.06,-0.62,-0.06 pips,
15,6711098,2021-08-20 14:43:11,SELL,0.001,EURUSD,1.16769,1.16709,0.01,0.06,0.01 pips,
