num,time,side,lot,sym,o,c,pip,size,pips,
104821025,2022-05-03 07:30:03,BUY,0.07,AUDCAD,0.9059,0.91329,3.98,39.82,3.98 pips,
104805475,2022-05-01 15:09:53,DEPOSIT,0,6.06,,,,,,
104804924,2022-05-01 15:05:56,DEPOSIT,0,1.81,,,,,,
104801265,2022-04-30 09:38:18,DEPOSIT,0,5.02,,,,,,
104801263,2022-04-30 09:38:16,DEPOSIT,0,11.09,,,,,,
104801258,2022-04-30 09:38:12,DEPOSIT,0,2.77,,,,,,
104801256,2022-04-30 09:38:10,DEPOSIT,0,7.26,,,,,,
104801251,2022-04-30 09:38:08,DEPOSIT,0,13.73,,,,,,
104801215,2022-04-30 09:36:56,DEPOSIT,0,3.72,,,,,,
104801211,2022-04-30 09:36:40,DEPOSIT,0,2.83,,,,,,
104801205,2022-04-30 09:36:01,DEPOSIT,0,10.22,,,,,,
104801203,2022-04-30 09:36:00,DEPOSIT,0,0.98,,,,,,
104801192,2022-04-30 09:35:33,DEPOSIT,0,11.89,,,,,,
104801187,2022-04-30 09:35:19,DEPOSIT,0,12.15,,,,,,
104801167,2022-04-30 09:33:33,DEPOSIT,0,12.07,1 ... 51 52 53 54 55 ... 107,,,,,
104801163,2022-04-30 09:32:57,DEPOSIT,0,2.99,,,,,,
104801148,2022-04-30 09:32:12,DEPOSIT,0,12.15,,,,,,
104801107,2022-04-30 09:30:47,DEPOSIT,0,0.61,,,,,,
104801100,2022-04-30 09:30:41,DEPOSIT,0,12.15,,,,,,
104801088,2022-04-30 09:30:16,DEPOSIT,0,12.15,,,,,,
104801082,2022-04-30 09:30:10,DEPOSIT,0,6.32,,,,,,
104800991,2022-04-30 09:27:30,DEPOSIT,0,10.33,,,,,,
104800981,2022-04-30 09:27:00,DEPOSIT,0,3.28,,,,,,
104800953,2022-04-30 09:26:05,DEPOSIT,0,11.57,,,,,,
104800949,2022-04-30 09:25:47,DEPOSIT,0,10.22,,,,,,
104800939,2022-04-30 09:25:29,DEPOSIT,0,12.15,,,,,,
104800845,2022-04-30 09:19:56,DEPOSIT,0,33.35,,,,,,
104800835,2022-04-30 09:18:59,DEPOSIT,0,11.26,,,,,,
104800781,2022-04-30 09:13:46,DEPOSIT,0,36.78,,,,,,
104800780,2022-04-30 09:13:38,DEPOSIT,0,10.6,,,,,,
104800397,2022-04-30 08:10:46,DEPOSIT,0,12.15,,,,,,
104800390,2022-04-30 08:04:26,DEPOSIT,0,2.25,,,,,,
104800345,2022-04-30 07:10:07,DEPOSIT,0,2.77,,,,,,
104800334,2022-04-30 06:50:56,DEPOSIT,0,12.63,,,,,,
104800327,2022-04-30 06:31:39,DEPOSIT,0,11.75,1 ... 52 53 54 55 56 ... 107,,,,,
104800319,2022-04-30 06:09:50,DEPOSIT,0,9.24,,,,,,
104800316,2022-04-30 06:04:21,DEPOSIT,0,15.5,,,,,,
104800271,2022-04-30 05:22:33,DEPOSIT,0,2.63,,,,,,
104800232,2022-04-30 04:07:20,DEPOSIT,0,25.23,,,,,,
104791129,2022-05-03 05:00:06,BUY,0.03,NZDCAD,0.8289,0.83039,0.33,3.32,0.33 pips,
104789665,2022-05-03 03:45:01,BUY,0.03,NZDCAD,0.82926,0.83022,0.21,2.08,0.21 pips,
104669297,2022-04-29 14:00:01,BUY,0.02,AUDCAD,0.90972,0.91322,0.54,5.37,0.54 pips,
104659713,2022-05-02 03:09:52,BUY,0.03,NZDCAD,0.83073,0.83123,0.1,1.01,0.10 pips,
104659607,2022-05-02 03:15:00,BUY,0.03,NZDCAD,0.83071,0.83172,0.22,2.2,0.22 pips,
104659413,2022-04-29 13:30:01,BUY,0.03,NZDCAD,0.83071,0.83228,0.36,3.58,0.36 pips,
104659231,2022-04-29 14:45:02,BUY,0.03,NZDCAD,0.83077,0.83295,0.5,5.01,0.50 pips,
104659154,2022-05-02 03:14:39,BUY,0.03,NZDCAD,0.83075,0.83159,0.18,1.8,0.18 pips,
104551172,2022-04-28 10:32:27,BUY,0.02,AUDCAD,0.90995,0.91618,0.97,9.67,0.97 pips,
104343421,2022-04-26 18:28:45,DEPOSIT,0,22.13,,,,,,
104314021,2022-04-26 16:12:26,DEPOSIT,0,20.97,,,,,,
104150882,2022-04-27 04:45:02,BUY,0.02,AUDNZD,1.08431,1.08917,0.62,6.24,0.62 pips,
104150716,2022-04-27 04:45:01,BUY,0.02,AUDNZD,1.08433,1.08924,0.63,6.3,0.63 pips,
104147326,2022-04-26 06:00:03,BUY,0.06,AUDNZD,1.08468,1.0867,0.78,7.75,0.78 pips,
104145047,2022-04-26 06:15:05,BUY,0.06,AUDNZD,1.0848,1.08724,0.94,9.44,0.94 pips,
104144908,2022-04-26 05:45:04,BUY,0.06,AUDNZD,1.08477,1.08627,0.57,5.67,0.57 pips,1 ... 53 54 55 56 57 ... 107
104136106,2022-04-27 04:30:03,BUY,0.02,AUDNZD,1.08501,1.08763,0.33,3.31,0.33 pips,
104135919,2022-04-26 07:30:03,BUY,0.02,AUDNZD,1.08505,1.08779,0.35,3.54,0.35 pips,
104135747,2022-04-27 04:30:18,BUY,0.02,AUDNZD,1.08505,1.08891,0.49,4.94,0.49 pips,
104135566,2022-04-27 03:15:01,BUY,0.02,AUDNZD,1.0852,1.08638,0.14,1.41,0.14 pips,
104135491,2022-04-26 04:41:23,BUY,0.02,AUDNZD,1.08514,1.0857,0.06,0.64,0.06 pips,
104131979,2022-04-27 04:30:18,BUY,0.02,AUDNZD,1.08585,1.08891,0.39,3.89,0.39 pips,
104092876,2022-04-26 16:14:37,BUY,0.02,AUDCAD,0.91381,0.91966,0.9,9.02,0.90 pips,
104091540,2022-04-26 13:45:01,BUY,0.03,NZDCAD,0.84077,0.84546,1.09,10.92,1.09 pips,
104087845,2022-04-26 06:15:06,BUY,0.02,AUDNZD,1.0877,1.08723,-0.07,-0.72,-0.07 pips,
104087663,2022-04-26 05:45:04,BUY,0.02,AUDNZD,1.08772,1.08626,-0.2,-2.03,-0.20 pips,
104087400,2022-04-26 06:00:03,BUY,0.02,AUDNZD,1.08769,1.08668,-0.14,-1.44,-0.14 pips,
104087397,2022-05-03 07:30:03,BUY,0.02,AUDCAD,0.91481,0.91329,-0.3,-2.97,-0.30 pips,
104084591,2022-04-26 12:15:02,BUY,0.02,AUDCAD,0.9158,0.91791,0.32,3.18,0.32 pips,
104084496,2022-04-26 06:00:05,BUY,0.02,AUDCAD,0.91567,0.91658,0.13,1.3,0.13 pips,
104084391,2022-04-26 06:09:44,BUY,0.02,AUDCAD,0.91572,0.91789,0.33,3.29,0.33 pips,
104084150,2022-04-26 13:00:01,BUY,0.02,AUDCAD,0.91564,0.91865,0.46,4.6,0.46 pips,
104083712,2022-04-26 04:15:01,BUY,0.02,AUDCAD,0.91541,0.91551,0,0.03,0.00 pips,
104083555,2022-04-26 05:43:39,BUY,0.02,AUDCAD,0.91545,0.91622,0.11,1.08,0.11 pips,
104083442,2022-04-26 06:09:44,BUY,0.02,AUDCAD,0.91544,0.91789,0.37,3.73,0.37 pips,
104068914,2022-04-23 09:26:20,DEPOSIT,0,2.54,1 ... 54 55 56 57 58 ... 107,,,,,
104068902,2022-04-23 09:26:16,DEPOSIT,0,5.13,,,,,,
104068881,2022-04-23 09:26:03,DEPOSIT,0,0.21,,,,,,
104068856,2022-04-23 09:25:39,DEPOSIT,0,2.35,,,,,,
104068848,2022-04-23 09:25:34,DEPOSIT,0,2.55,,,,,,
104068827,2022-04-23 09:25:16,DEPOSIT,0,2.55,,,,,,
104068825,2022-04-23 09:25:15,DEPOSIT,0,0.51,,,,,,
104068817,2022-04-23 09:25:12,DEPOSIT,0,0.47,,,,,,
104068784,2022-04-23 09:24:52,DEPOSIT,0,2.55,,,,,,
104068776,2022-04-23 09:24:50,DEPOSIT,0,2.55,,,,,,
104068767,2022-04-23 09:24:45,DEPOSIT,0,35.27,,,,,,
104068671,2022-04-23 09:23:18,DEPOSIT,0,2.27,,,,,,
104068419,2022-04-23 09:21:15,DEPOSIT,0,1.75,,,,,,
104068418,2022-04-23 09:21:14,DEPOSIT,0,2.27,,,,,,
104068391,2022-04-23 09:20:52,DEPOSIT,0,2.55,,,,,,
104068374,2022-04-23 09:20:42,DEPOSIT,0,2.02,,,,,,
104068040,2022-04-23 09:15:20,DEPOSIT,0,5.13,,,,,,
104067986,2022-04-23 09:14:13,DEPOSIT,0,2.51,,,,,,
104067818,2022-04-23 09:09:53,DEPOSIT,0,7.81,,,,,,
104067817,2022-04-23 09:09:47,DEPOSIT,0,2.28,,,,,,
104067585,2022-04-23 08:36:45,DEPOSIT,0,5.13,1 ... 55 56 57 58 59 ... 107,,,,,
104067298,2022-04-23 08:06:32,DEPOSIT,0,2.55,,,,,,
104067277,2022-04-23 07:59:45,DEPOSIT,0,0.47,,,,,,
104067135,2022-04-23 06:48:37,DEPOSIT,0,2.28,,,,,,
104067117,2022-04-23 06:29:36,DEPOSIT,0,2.24,,,,,,
104067096,2022-04-23 06:09:05,DEPOSIT,0,2.34,,,,,,
104067087,2022-04-23 06:03:25,DEPOSIT,0,0.19,,,,,,
104066996,2022-04-23 05:22:40,DEPOSIT,0,0.35,,,,,,
104066895,2022-04-23 04:06:20,DEPOSIT,0,4.58,,,,,,
104059429,2022-04-22 19:47:39,DEPOSIT,0,2.7,,,,,,
104051065,2022-04-26 16:41:44,BUY,0.02,NZDCAD,0.84187,0.84735,0.85,8.48,0.85 pips,
103722373,2022-04-19 17:37:10,DEPOSIT,0,1.93,,,,,,
103710192,2022-04-19 16:37:51,DEPOSIT,0,2.14,,,,,,
103648649,2022-04-19 11:57:27,BUY,0.02,NZDCAD,0.84716,0.85096,0.6,5.99,0.60 pips,
103640231,2022-04-19 11:00:00,BUY,0.02,AUDCAD,0.92642,0.9288,0.37,3.72,0.37 pips,
103619212,2022-04-19 11:14:14,BUY,0.02,NZDCAD,0.84806,0.85013,0.32,3.22,0.32 pips,
103619043,2022-04-19 11:14:02,BUY,0.02,NZDCAD,0.84806,0.84978,0.27,2.67,0.27 pips,
103596818,2022-04-19 11:15:02,BUY,0.02,NZDCAD,0.84995,0.85005,0.01,0.09,0.01 pips,
103549720,2022-04-16 09:12:59,DEPOSIT,0,3.72,,,,,,
103549714,2022-04-16 09:12:53,DEPOSIT,0,4.26,,,,,,
103549676,2022-04-16 09:12:23,DEPOSIT,0,4.07,1 ... 56 57 58 59 60 ... 107,,,,,
103549668,2022-04-16 09:12:14,DEPOSIT,0,0.97,,,,,,
103549656,2022-04-16 09:12:06,DEPOSIT,0,4.71,,,,,,
103549648,2022-04-16 09:12:02,DEPOSIT,0,4.73,,,,,,
103549619,2022-04-16 09:11:45,DEPOSIT,0,0.79,,,,,,
103549604,2022-04-16 09:11:38,DEPOSIT,0,44.43,,,,,,
103549601,2022-04-16 09:11:36,DEPOSIT,0,4.71,,,,,,
103549555,2022-04-16 09:11:14,DEPOSIT,0,4.17,,,,,,
103549496,2022-04-16 09:10:45,DEPOSIT,0,4.11,,,,,,
103549348,2022-04-16 09:09:30,DEPOSIT,0,4.07,,,,,,
103549323,2022-04-16 09:09:18,DEPOSIT,0,9.86,,,,,,
103549271,2022-04-16 09:08:41,DEPOSIT,0,3.86,,,,,,
103549240,2022-04-16 09:08:19,DEPOSIT,0,4.08,,,,,,
103549205,2022-04-16 09:08:02,DEPOSIT,0,4.71,,,,,,
103549122,2022-04-16 09:06:22,DEPOSIT,0,4.71,,,,,,
103549074,2022-04-16 09:05:26,DEPOSIT,0,4.71,,,,,,
103548962,2022-04-16 09:02:24,DEPOSIT,0,4.51,,,,,,
103548785,2022-04-16 08:49:12,DEPOSIT,0,4.24,,,,,,
103548749,2022-04-16 08:35:06,DEPOSIT,0,9.23,,,,,,
103548733,2022-04-16 08:23:21,DEPOSIT,0,10.39,,,,,,
103548530,2022-04-16 05:43:10,DEPOSIT,0,4,1 ... 57 58 59 60 61 ... 107,,,,,
103541172,2022-04-15 07:32:07,DEPOSIT,0,9.96,,,,,,
103399710,2022-04-14 10:30:00,SELL,0.02,AUDNZD,1.09697,1.09169,0.71,7.09,0.71 pips,
103394473,2022-04-14 04:42:33,SELL,0.05,AUDNZD,1.09605,1.0944,0.53,5.32,0.53 pips,
103328526,2022-04-14 07:30:02,SELL,0.02,AUDNZD,1.09537,1.09284,0.33,3.33,0.33 pips,
103328366,2022-04-14 07:30:01,SELL,0.02,AUDNZD,1.09538,1.09279,0.34,3.41,0.34 pips,
103328250,2022-04-14 10:15:00,SELL,0.02,AUDNZD,1.09538,1.09231,0.41,4.07,0.41 pips,
103326678,2022-04-14 08:15:00,SELL,0.02,AUDNZD,1.0952,1.09248,0.36,3.6,0.36 pips,
103326537,2022-04-14 06:45:03,SELL,0.02,AUDNZD,1.09523,1.09336,0.24,2.43,0.24 pips,
103294643,2022-04-14 04:42:33,SELL,0.02,AUDNZD,1.09363,1.0944,-0.12,-1.17,-0.12 pips,
103232318,2022-04-13 03:45:00,SELL,0.02,AUDCAD,0.94329,0.94096,0.36,3.57,0.36 pips,
103007253,2022-04-11 10:30:00,BUY,0.02,NZDCAD,0.86,0.86191,0.3,2.98,0.30 pips,
102995872,2022-04-09 09:14:14,DEPOSIT,0,11.44,,,,,,
102995808,2022-04-09 09:14:05,DEPOSIT,0,42.91,,,,,,
102995780,2022-04-09 09:14:01,DEPOSIT,0,12.13,,,,,,
102995724,2022-04-09 09:13:41,DEPOSIT,0,18.72,,,,,,
102995661,2022-04-09 09:13:16,DEPOSIT,0,11.3,,,,,,
102995653,2022-04-09 09:13:15,DEPOSIT,0,11.37,,,,,,
102995608,2022-04-09 09:13:00,DEPOSIT,0,36.69,,,,,,
102995605,2022-04-09 09:12:58,DEPOSIT,0,12.85,,,,,,
102995542,2022-04-09 09:12:32,DEPOSIT,0,12.85,1 ... 58 59 60 61 62 ... 107,,,,,
102995465,2022-04-09 09:12:10,DEPOSIT,0,14.31,,,,,,
102995093,2022-04-09 09:09:22,DEPOSIT,0,12.57,,,,,,
102994715,2022-04-09 08:54:27,DEPOSIT,0,12.35,,,,,,
102994683,2022-04-09 08:40:41,DEPOSIT,0,17.64,,,,,,
102994650,2022-04-09 08:29:38,DEPOSIT,0,28.6,,,,,,
102994226,2022-04-09 05:44:05,DEPOSIT,0,11.89,,,,,,
102595533,2022-04-06 16:00:03,SELL,0.02,AUDCAD,0.95151,0.94518,1,10.03,1.00 pips,
102595423,2022-04-06 17:43:29,SELL,0.02,AUDCAD,0.95154,0.94323,1.32,13.19,1.32 pips,
102595323,2022-04-06 16:30:01,SELL,0.02,AUDCAD,0.95156,0.94468,1.09,10.91,1.09 pips,
102595290,2022-04-05 18:57:09,SELL,0.04,AUDCAD,0.95155,0.94545,1.95,19.47,1.95 pips,
102595222,2022-04-06 17:40:51,SELL,0.02,AUDCAD,0.95155,0.94374,1.24,12.39,1.24 pips,
102590444,2022-04-06 17:45:01,SELL,0.02,AUDCAD,0.95092,0.94296,1.26,12.63,1.26 pips,
102590330,2022-04-06 17:44:16,SELL,0.02,AUDCAD,0.95095,0.94302,1.26,12.58,1.26 pips,
102576363,2022-04-05 18:57:09,SELL,0.02,AUDCAD,0.94807,0.94545,0.42,4.15,0.42 pips,
102475889,2022-04-02 09:30:22,DEPOSIT,0,8.5,,,,,,
102475858,2022-04-02 09:29:59,DEPOSIT,0,8.12,,,,,,
102475840,2022-04-02 09:29:53,DEPOSIT,0,53.09,,,,,,
102475838,2022-04-02 09:29:52,DEPOSIT,0,19.13,,,,,,
102475835,2022-04-02 09:29:51,DEPOSIT,0,4.91,,,,,,
102475793,2022-04-02 09:29:22,DEPOSIT,0,7.18,1 ... 59 60 61 62 63 ... 107,,,,,
102475772,2022-04-02 09:29:14,DEPOSIT,0,9.75,,,,,,
102475497,2022-04-02 09:27:26,DEPOSIT,0,7.12,,,,,,
102475157,2022-04-02 09:14:02,DEPOSIT,0,8.79,,,,,,
102475104,2022-04-02 09:00:26,DEPOSIT,0,18.41,,,,,,
102475075,2022-04-02 08:51:12,DEPOSIT,0,0.15,,,,,,
102475063,2022-04-02 08:49:41,DEPOSIT,0,19.51,,,,,,
102474631,2022-04-02 05:57:45,DEPOSIT,0,10.47,,,,,,
102385869,2022-04-01 01:48:07,DEPOSIT,0,4.63,,,,,,
102385355,2022-04-01 01:44:18,DEPOSIT,0,1.39,,,,,,
102079797,2022-03-29 17:30:01,BUY,0.02,NZDCAD,0.86076,0.86444,0.58,5.83,0.58 pips,
102068402,2022-03-29 17:42:51,BUY,0.02,NZDCAD,0.86079,0.86556,0.76,7.58,0.76 pips,
102068344,2022-03-29 17:45:01,BUY,0.02,NZDCAD,0.86086,0.86554,0.74,7.43,0.74 pips,
102068272,2022-03-29 15:08:38,BUY,0.02,NZDCAD,0.86082,0.86347,0.42,4.18,0.42 pips,
102062154,2022-03-29 18:15:03,SELL,0.04,AUDNZD,1.08777,1.08369,1.12,11.18,1.12 pips,
102059163,2022-03-29 19:30:02,SELL,0.04,AUDNZD,1.08772,1.08325,1.23,12.26,1.23 pips,
102026083,2022-03-29 20:00:05,SELL,0.02,AUDNZD,1.08735,1.08249,0.66,6.64,0.66 pips,
102024180,2022-03-29 06:30:04,SELL,0.02,AUDNZD,1.08693,1.0848,0.29,2.86,0.29 pips,
102023298,2022-03-29 15:45:03,SELL,0.04,AUDNZD,1.08651,1.08449,0.54,5.41,0.54 pips,
102020523,2022-03-29 20:00:03,SELL,0.02,AUDNZD,1.08618,1.08245,0.51,5.08,0.51 pips,
102020456,2022-03-29 18:00:01,SELL,0.04,AUDNZD,1.08619,1.08418,0.54,5.41,0.54 pips,1 ... 60 61 62 63 64 ... 107
101941218,2022-03-29 18:15:03,SELL,0.02,AUDNZD,1.08263,1.08361,-0.14,-1.43,-0.14 pips,
101941122,2022-03-29 15:45:03,SELL,0.02,AUDNZD,1.08263,1.08454,-0.27,-2.72,-0.27 pips,
101941002,2022-03-29 19:30:03,SELL,0.02,AUDNZD,1.08263,1.08326,-0.1,-0.95,-0.10 pips,
101937990,2022-03-29 18:00:02,SELL,0.02,AUDNZD,1.08155,1.08416,-0.37,-3.69,-0.37 pips,
101923925,2022-03-26 09:41:24,DEPOSIT,0,2.23,,,,,,
101923264,2022-03-26 09:29:49,DEPOSIT,0,3.13,,,,,,
101923196,2022-03-26 09:16:56,DEPOSIT,0,6.69,,,,,,
101923134,2022-03-26 09:07:49,DEPOSIT,0,3.12,,,,,,
101923115,2022-03-26 09:06:20,DEPOSIT,0,7.24,,,,,,
101922538,2022-03-26 06:09:04,DEPOSIT,0,2.6,,,,,,
101757630,2022-03-24 09:45:00,SELL,0.02,AUDCAD,0.9427,0.93962,0.47,4.7,0.47 pips,
101757571,2022-03-24 06:29:21,SELL,0.02,AUDCAD,0.9427,0.93988,0.43,4.28,0.43 pips,
101757492,2022-03-24 06:29:04,SELL,0.02,AUDCAD,0.9427,0.94003,0.4,4.04,0.40 pips,
101536226,2022-03-21 03:00:00,SELL,0.02,AUDNZD,1.07401,1.07255,0.2,1.96,0.20 pips,
101532384,2022-03-19 09:24:26,DEPOSIT,0,4.41,,,,,,
101532304,2022-03-19 09:11:14,DEPOSIT,0,7.44,,,,,,
101532266,2022-03-19 09:02:31,DEPOSIT,0,10.65,,,,,,
101532255,2022-03-19 09:01:10,DEPOSIT,0,10.45,,,,,,
101531721,2022-03-19 06:08:15,DEPOSIT,0,6.69,,,,,,
101516782,2022-03-21 03:00:01,SELL,0.02,AUDNZD,1.07395,1.07248,0.2,1.95,0.20 pips,1 ... 61 62 63 64 65 ... 107
101513819,2022-03-21 03:15:00,SELL,0.02,AUDNZD,1.0737,1.07217,0.2,2.03,0.20 pips,
101512424,2022-03-21 04:15:00,SELL,0.02,AUDNZD,1.07349,1.07152,0.26,2.64,0.26 pips,
101294256,2022-03-16 13:30:03,BUY,0.09,AUDCAD,0.91732,0.92129,2.79,27.86,2.79 pips,
101294231,2022-03-16 07:43:58,BUY,0.22,AUDCAD,0.91723,0.92007,4.84,48.41,4.84 pips,
101289379,2022-03-16 02:26:03,BUY,0.01,AUDNZD,1.06275,1.06461,0.12,1.2,0.12 pips,
101279703,2022-03-16 02:45:01,BUY,0.01,AUDNZD,1.0632,1.06538,0.14,1.42,0.14 pips,
101279634,2022-03-16 02:45:01,BUY,0.01,AUDNZD,1.06322,1.06538,0.14,1.4,0.14 pips,
101279622,2022-03-16 15:48:40,BUY,0.09,AUDCAD,0.9187,0.92247,2.62,26.16,2.62 pips,
101276486,2022-03-16 07:43:58,BUY,0.09,AUDCAD,0.9202,0.92007,-0.15,-1.49,-0.15 pips,
101250097,2022-03-16 02:30:01,BUY,0.02,AUDNZD,1.06452,1.06482,0.03,0.3,0.03 pips,
101196670,2022-03-15 14:15:01,BUY,0.02,NZDCAD,0.86528,0.86864,0.52,5.17,0.52 pips,
101196664,2022-03-15 14:30:01,BUY,0.02,NZDCAD,0.86526,0.86929,0.62,6.21,0.62 pips,
101191867,2022-03-16 21:15:00,BUY,0.01,AUDCAD,0.92252,0.9242,0.12,1.23,0.12 pips,
101191773,2022-03-16 16:22:59,BUY,0.01,AUDCAD,0.92252,0.92401,0.11,1.08,0.11 pips,
101155784,2022-03-16 21:15:01,BUY,0.01,AUDCAD,0.92399,0.92422,0.01,0.1,0.01 pips,
101155742,2022-03-15 14:45:02,BUY,0.04,AUDCAD,0.92395,0.92545,0.44,4.42,0.44 pips,
101155711,2022-03-16 18:30:00,BUY,0.01,AUDCAD,0.92394,0.92408,0,0.02,0.00 pips,
101155641,2022-03-15 16:10:38,BUY,0.09,AUDCAD,0.92387,0.92646,1.76,17.62,1.76 pips,
101155588,2022-03-15 16:15:01,BUY,0.01,AUDCAD,0.92388,0.92597,0.16,1.57,0.16 pips,
101131054,2022-03-16 13:30:04,BUY,0.04,AUDCAD,0.92518,0.9213,-1.26,-12.61,-1.26 pips,1 ... 62 63 64 65 66 ... 107
101129685,2022-03-16 15:48:40,BUY,0.04,AUDCAD,0.92587,0.92247,-1.11,-11.11,-1.11 pips,
101121788,2022-03-16 07:43:58,BUY,0.04,AUDCAD,0.9274,0.92007,-2.34,-23.41,-2.34 pips,
101114980,2022-03-12 09:56:18,DEPOSIT,0,1.38,,,,,,
101114816,2022-03-12 09:42:21,DEPOSIT,0,1.66,,,,,,
101114749,2022-03-12 09:32:40,DEPOSIT,0,2.99,,,,,,
101114737,2022-03-12 09:26:59,DEPOSIT,0,3.32,,,,,,
101111551,2022-03-15 10:00:06,BUY,0.02,NZDCAD,0.86589,0.86684,0.14,1.39,0.14 pips,
101111522,2022-03-15 10:30:05,BUY,0.02,NZDCAD,0.86583,0.86784,0.3,3.04,0.30 pips,
101111460,2022-03-15 10:00:04,BUY,0.04,NZDCAD,0.86568,0.86685,0.34,3.43,0.34 pips,
101111421,2022-03-15 09:14:18,BUY,0.02,NZDCAD,0.86562,0.86593,0.04,0.39,0.04 pips,
101111387,2022-03-15 04:15:03,BUY,0.02,NZDCAD,0.86565,0.866,0.05,0.46,0.05 pips,
101110875,2022-03-15 13:45:12,BUY,0.02,NZDCAD,0.86631,0.86833,0.31,3.06,0.31 pips,
101110856,2022-03-15 10:30:01,BUY,0.02,NZDCAD,0.86631,0.86786,0.23,2.32,0.23 pips,
101109095,2022-03-15 14:45:02,BUY,0.01,AUDCAD,0.92833,0.92543,-0.24,-2.35,-0.24 pips,
101109058,2022-03-15 16:10:38,BUY,0.04,AUDCAD,0.92836,0.92646,-0.63,-6.33,-0.63 pips,
101103489,2022-03-16 13:30:05,BUY,0.02,AUDCAD,0.92937,0.92125,-1.31,-13.05,-1.31 pips,
101102304,2022-03-16 15:48:40,BUY,0.02,AUDCAD,0.92935,0.92247,-1.11,-11.11,-1.11 pips,
101099544,2022-03-15 10:00:05,BUY,0.02,NZDCAD,0.86892,0.86684,-0.33,-3.33,-0.33 pips,
101091679,2022-03-15 16:10:38,BUY,0.02,AUDCAD,0.93109,0.92646,-0.74,-7.42,-0.74 pips,
101091657,2022-03-16 07:43:58,BUY,0.02,AUDCAD,0.93109,0.92007,-1.76,-17.57,-1.76 pips,1 ... 63 64 65 66 67 ... 107
100232354,2022-02-26 09:57:19,DEPOSIT,0,3.47,,,,,,
100232309,2022-02-26 09:57:00,DEPOSIT,0,7.4,,,,,,
100232235,2022-02-26 09:55:26,DEPOSIT,0,29.79,,,,,,
100232065,2022-02-26 09:47:10,DEPOSIT,0,7.54,,,,,,
100231909,2022-02-26 09:38:26,DEPOSIT,0,6.7,,,,,,
100231873,2022-02-26 09:36:30,DEPOSIT,0,8.26,,,,,,
100231161,2022-02-26 06:34:23,DEPOSIT,0,3.28,,,,,,
100061832,2022-02-24 05:30:01,SELL,0.02,NZDCAD,0.86252,0.85835,0.64,6.38,0.64 pips,
100061805,2022-02-24 05:45:01,SELL,0.02,NZDCAD,0.86256,0.85817,0.67,6.72,0.67 pips,
100061779,2022-02-24 06:31:20,SELL,0.02,NZDCAD,0.86259,0.85857,0.61,6.14,0.61 pips,
100054001,2022-02-24 06:31:18,SELL,0.02,NZDCAD,0.86072,0.85853,0.33,3.25,0.33 pips,
99968976,2022-02-22 00:05:01,SELL,0.02,NZDCAD,0.85694,0.85508,0.28,2.84,0.28 pips,
99919341,2022-02-22 01:23:50,SELL,0.02,NZDCAD,0.85359,0.85318,0.05,0.53,0.05 pips,
99919326,2022-02-22 01:23:14,SELL,0.02,NZDCAD,0.85359,0.85324,0.04,0.43,0.04 pips,
99916745,2022-02-22 01:24:12,SELL,0.02,NZDCAD,0.85346,0.85296,0.07,0.67,0.07 pips,
99916722,2022-02-22 01:24:09,SELL,0.02,NZDCAD,0.85346,0.85302,0.06,0.58,0.06 pips,
99670023,2022-02-12 10:08:44,DEPOSIT,0,5.04,,,,,,
99669754,2022-02-12 10:04:24,DEPOSIT,0,4.84,,,,,,
99669469,2022-02-12 09:56:12,DEPOSIT,0,5.19,,,,,,
99668527,2022-02-12 06:45:11,DEPOSIT,0,4.15,1 ... 64 65 66 67 68 ... 107,,,,,
99598243,2022-02-11 06:00:01,SELL,0.01,AUDCAD,0.91504,0.90935,0.44,4.42,0.44 pips,
99549891,2022-02-10 15:33:28,SELL,0.01,AUDCAD,0.91246,0.90917,0.25,2.49,0.25 pips,
99549846,2022-02-10 15:33:03,SELL,0.01,AUDCAD,0.91245,0.90945,0.23,2.26,0.23 pips,
99549819,2022-02-10 15:33:55,SELL,0.01,AUDCAD,0.91246,0.90899,0.26,2.63,0.26 pips,
99547369,2022-02-10 04:15:01,SELL,0.01,AUDCAD,0.91185,0.90856,0.25,2.5,0.25 pips,
99547338,2022-02-10 04:00:00,SELL,0.01,AUDCAD,0.91187,0.90905,0.21,2.12,0.21 pips,
99537790,2022-02-10 03:15:01,SELL,0.01,AUDCAD,0.91029,0.90932,0.07,0.66,0.07 pips,
99526598,2022-02-10 02:54:47,SELL,0.01,AUDCAD,0.90971,0.90927,0.03,0.25,0.03 pips,
99432702,2022-02-05 09:39:18,DEPOSIT,0,2.74,,,,,,
99432426,2022-02-05 09:32:01,DEPOSIT,0,0.06,,,,,,
99432357,2022-02-05 09:30:06,DEPOSIT,0,2.64,,,,,,
99431642,2022-02-05 06:35:21,DEPOSIT,0,5.23,,,,,,
99187112,2022-01-29 09:08:10,DEPOSIT,0,1.75,,,,,,
99186936,2022-01-29 09:02:42,DEPOSIT,0,0.32,,,,,,
99186909,2022-01-29 09:01:58,DEPOSIT,0,1.53,,,,,,
99161462,2022-01-31 08:24:40,BUY,0.01,AUDCAD,0.89174,0.89479,0.23,2.34,0.23 pips,
99161439,2022-01-28 17:49:29,BUY,0.04,AUDCAD,0.89164,0.89391,0.7,7,0.70 pips,
99159099,2022-01-31 08:45:01,BUY,0.01,AUDCAD,0.89254,0.89549,0.23,2.26,0.23 pips,
