num,time,side,lot,sym,o,c,pip,size,pips
88937239,2021-09-27 11:13:59,BUY,0.0012,AUDNZD,1.03489,1.03665,0.01,0.12,0.01 pips
88064105,2021-09-24 18:18:40,BUY,0.0015,AUDNZD,1.03016,1.03475,0.04,0.36,0.04 pips
87964480,2021-09-24 18:18:35,BUY,0.0014,AUDNZD,1.03337,1.03474,0.01,0.05,0.01 pips
87750732,2021-09-17 15:30:05,BUY,0.0039,AUDCAD,0.92381,0.92561,0.05,0.46,0.05 pips
87750650,2021-09-17 15:15:04,BUY,0.0039,AUDCAD,0.92376,0.92554,0.05,0.45,0.05 pips
87684498,2021-09-16 23:15:04,BUY,0.0039,AUDCAD,0.9245,0.92503,0.02,0.14,0.02 pips
87684434,2021-09-16 16:15:02,BUY,0.0039,AUDNZD,1.02852,1.03008,0.04,0.37,0.04 pips
87680026,2021-09-16 23:15:03,BUY,0.0098,AUDNZD,1.02897,1.03093,0.14,1.16,0.14 pips
87679719,2021-09-17 17:42:52,BUY,0.0014,AUDNZD,1.0289,1.03415,0.05,0.43,0.05 pips
87629146,2021-09-16 23:45:01,BUY,0.0039,AUDNZD,1.02957,1.03113,0.04,0.37,0.04 pips
87367536,2021-09-17 06:00:07,BUY,0.0098,AUDNZD,1.03036,1.0321,0.08,0.72,0.08 pips
87288860,2021-09-16 23:15:03,BUY,0.0039,AUDNZD,1.03167,1.03093,-0.03,-0.27,-0.03 pips
87288130,2021-09-17 17:42:51,BUY,0.0014,AUDNZD,1.03175,1.03414,0.02,0.16,0.02 pips
87281420,2021-09-17 06:00:07,BUY,0.0039,AUDNZD,1.03279,1.0321,-0.03,-0.28,-0.03 pips
87255313,2021-09-24 18:18:31,BUY,0.0014,AUDNZD,1.03677,1.03473,-0.03,-0.27,-0.03 pips
87059050,2021-09-17 17:42:51,BUY,0.0014,AUDNZD,1.03447,1.03415,-0.01,-0.09,-0.01 pips
87048504,2021-09-13 03:30:01,BUY,0.0039,AUDNZD,1.03357,1.03545,0.05,0.42,0.05 pips
87048461,2021-09-13 03:45:01,BUY,0.0039,AUDNZD,1.03357,1.03567,0.06,0.47,0.06 pips
86907529,2021-09-17 17:42:47,BUY,0.0013,AUDNZD,1.03614,1.03415,-0.03,-0.22,-0.03 pips
86825220,2021-09-09 17:45:41,SELL,0.0013,EURCHF,1.08747,1.08569,0.03,0.21,0.03 pips
86808377,2021-09-09 19:15:01,SELL,0.0039,NZDCAD,0.90375,0.90057,0.1,0.83,0.10 pips
86803325,2021-09-14 15:30:03,SELL,0.0039,NZDCAD,0.90278,0.90024,0.07,0.62,0.07 pips
86803134,2021-09-09 17:57:37,SELL,0.0095,AUDCAD,0.93656,0.93394,0.2,1.66,0.20 pips
86790620,2021-09-09 17:15:00,BUY,0.0038,AUDNZD,1.03677,1.03721,0.01,0.1,0.01 pips
86714314,2021-09-09 11:58:58,SELL,0.0013,EURCHF,1.0899,1.08777,0.03,0.23,0.03 pips
86689130,2021-09-14 05:15:04,SELL,0.004,NZDCAD,0.90069,0.89979,0.02,0.14,0.02 pips
86655021,2021-09-14 15:25:02,SELL,0.004,NZDCAD,0.89955,0.89919,0,0,0.00 pips
86615196,2021-09-10 15:45:01,SELL,0.0038,AUDCAD,0.93478,0.93208,0.08,0.65,0.08 pips
86587728,2021-09-09 11:58:54,SELL,0.0013,EURCHF,1.08747,1.08774,-0.01,-0.06,-0.01 pips
86377253,2021-09-06 16:15:02,SELL,0.0039,NZDCAD,0.89688,0.89493,0.06,0.5,0.06 pips
86374443,2021-09-06 16:30:00,SELL,0.0098,NZDCAD,0.89635,0.89459,0.13,1.12,0.13 pips
86374386,2021-09-06 18:15:05,SELL,0.0098,NZDCAD,0.89636,0.8943,0.16,1.32,0.16 pips
86339255,2021-09-07 08:05:36,SELL,0.0094,AUDCAD,0.93352,0.93068,0.21,1.74,0.21 pips
86304262,2021-09-07 17:16:47,SELL,0.0013,EURUSD,1.18928,1.18462,0.06,0.51,0.06 pips
86217152,2021-09-07 08:00:02,SELL,0.0039,NZDCAD,0.89558,0.89346,0.06,0.51,0.06 pips
86211370,2021-09-07 08:03:57,SELL,0.0094,AUDCAD,0.93299,0.93096,0.14,1.2,0.14 pips
86211206,2021-09-06 17:00:02,SELL,0.0038,AUDCAD,0.93302,0.93187,0.03,0.27,0.03 pips
86211017,2021-09-02 17:55:59,SELL,0.0094,AUDCAD,0.93307,0.93057,0.19,1.58,0.19 pips
86203015,2021-09-14 07:39:41,SELL,0.0095,AUDCAD,0.93203,0.92956,0.15,1.3,0.15 pips
86202829,2021-09-03 00:15:01,SELL,0.0038,AUDCAD,0.93204,0.92956,0.07,0.62,0.07 pips
86198770,2021-09-07 08:00:02,SELL,0.004,NZDCAD,0.89466,0.89334,0.04,0.31,0.04 pips
86196393,2021-09-02 20:30:01,SELL,0.0038,AUDCAD,0.9316,0.9289,0.08,0.69,0.08 pips
86196278,2021-09-14 07:33:41,SELL,0.0095,AUDCAD,0.93161,0.92984,0.1,0.85,0.10 pips
86192458,2021-09-07 08:00:03,SELL,0.004,NZDCAD,0.89389,0.89332,0.01,0.1,0.01 pips
86192395,2021-09-07 07:52:20,SELL,0.004,NZDCAD,0.89389,0.89321,0.02,0.13,0.02 pips
86190063,2021-09-10 18:48:31,SELL,0.0038,AUDCAD,0.93113,0.93076,0,0.01,0.00 pips
86182292,2021-09-07 17:16:42,SELL,0.0013,EURUSD,1.18472,1.18466,0,0.01,0.00 pips
86167121,2021-09-02 20:15:02,SELL,0.0038,AUDCAD,0.93092,0.92913,0.05,0.46,0.05 pips
86165389,2021-09-14 07:39:29,SELL,0.0038,AUDCAD,0.93026,0.92964,0.01,0.05,0.01 pips
86137468,2021-09-09 17:57:38,SELL,0.0039,AUDCAD,0.93003,0.9338,-0.13,-1.1,-0.13 pips
86123697,2021-09-02 19:45:01,SELL,0.0039,AUDCAD,0.92998,0.92958,0.01,0.07,0.01 pips
86123561,2021-09-02 17:55:59,SELL,0.0039,AUDCAD,0.93,0.93057,-0.02,-0.18,-0.02 pips
86117799,2021-09-06 16:30:01,SELL,0.004,NZDCAD,0.89087,0.89459,-0.13,-1.08,-0.13 pips
86117769,2021-09-06 18:15:06,SELL,0.004,NZDCAD,0.89086,0.89434,-0.12,-1.02,-0.12 pips
86117660,2021-09-07 08:05:36,SELL,0.0039,AUDCAD,0.92847,0.9307,-0.08,-0.65,-0.08 pips
86112300,2021-09-14 07:33:41,SELL,0.0039,AUDCAD,0.92781,0.92986,-0.08,-0.68,-0.08 pips
86111588,2021-09-07 08:03:58,SELL,0.0039,AUDCAD,0.92784,0.93098,-0.11,-0.89,-0.11 pips
86103839,2021-09-14 07:39:41,SELL,0.0039,AUDCAD,0.92648,0.92956,-0.11,-0.95,-0.11 pips
85999968,2021-09-01 00:48:01,DEPOSIT,0,0,,,,,
85999967,2021-09-01 00:48:01,DEPOSIT,0,0.02,,,,,
85894855,2021-09-01 19:26:56,BUY,0.0014,AUDNZD,1.03899,1.0428,0.04,0.31,0.04 pips
85740822,2021-08-30 12:45:02,SELL,0.0039,AUDCAD,0.92295,0.92021,0.08,0.71,0.08 pips
85705438,2021-08-30 12:15:03,SELL,0.0039,AUDCAD,0.92152,0.92032,0.04,0.3,0.04 pips
85704129,2021-09-01 19:26:51,BUY,0.0013,AUDNZD,1.04317,1.0428,-0.01,-0.05,-0.01 pips
85590235,2021-08-27 16:44:20,BUY,0.0013,AUDNZD,1.04162,1.04367,0.02,0.15,0.02 pips
85380609,2021-08-27 16:44:14,BUY,0.0013,AUDNZD,1.04396,1.04386,-0.01,-0.05,-0.01 pips
85336999,2021-08-24 17:23:32,BUY,0.0013,EURCHF,1.07139,1.07181,0.01,0.05,0.01 pips
85121077,2021-08-24 09:26:40,BUY,0.0014,AUDCHF,0.65283,0.66027,0.11,0.97,0.11 pips
85004669,2021-08-24 09:26:35,BUY,0.0013,AUDCHF,0.65585,0.66029,0.06,0.54,0.06 pips
84978521,2021-08-24 09:26:29,BUY,0.0013,AUDCHF,0.65854,0.66034,0.03,0.22,0.03 pips
84969474,2021-08-24 09:26:25,BUY,0.0013,AUDCHF,0.66028,0.66034,0,0.01,0.00 pips
84860694,2021-08-18 21:03:56,BUY,0.0039,AUDCAD,0.91421,0.91555,0.04,0.35,0.04 pips
84841958,2021-08-24 09:26:20,BUY,0.0013,AUDCHF,0.66274,0.66036,-0.03,-0.28,-0.03 pips
84817153,2021-08-18 12:52:04,BUY,0.0013,AUDNZD,1.04947,1.05155,0.02,0.16,0.02 pips
84802747,2021-08-18 05:06:32,BUY,0.0013,AUDNZD,1.04871,1.05113,0.02,0.18,0.02 pips
84768238,2021-08-18 05:06:27,BUY,0.0013,AUDNZD,1.05059,1.05138,0.01,0.05,0.01 pips
84719907,2021-08-18 05:06:23,BUY,0.0013,AUDNZD,1.0535,1.05159,-0.02,-0.15,-0.02 pips
84689488,2021-08-17 10:11:26,BUY,0.0013,AUDNZD,1.05126,1.05384,0.02,0.2,0.02 pips
84612716,2021-08-17 07:27:56,BUY,0.0013,AUDNZD,1.04388,1.05064,0.06,0.51,0.06 pips
84562328,2021-08-17 07:27:51,BUY,0.001,AUDNZD,1.04722,1.05069,0.02,0.2,0.02 pips
84425541,2021-08-13 13:31:05,BUY,0.0013,AUDNZD,1.04691,1.04804,0.01,0.08,0.01 pips
84299045,2021-08-12 11:59:22,BUY,0.0011,GBPCHF,1.27749,1.27733,0,-0.01,0.00 pips
84266645,2021-08-10 15:00:54,BUY,0.0011,GBPCHF,1.27678,1.27856,0.02,0.18,0.02 pips
84226073,2021-08-10 11:03:10,BUY,0.0013,AUDNZD,1.04868,1.0502,0.01,0.11,0.01 pips
84226051,2021-08-10 11:03:11,BUY,0.0013,AUDNZD,1.04868,1.05021,0.01,0.11,0.01 pips
84139316,2021-08-07 15:44:59,WITHDRAWAL,0,-60,,,,,
83880953,2021-08-06 03:45:07,SELL,0.004,NZDCAD,0.88853,0.88127,0.22,1.9,0.22 pips
83880830,2021-08-05 18:00:02,SELL,0.0099,NZDCAD,0.88854,0.88189,0.51,4.33,0.51 pips
83880685,2021-08-04 17:13:04,SELL,0.0248,NZDCAD,0.88854,0.88539,0.62,5.25,0.62 pips
83848312,2021-08-06 00:05:07,SELL,0.0041,NZDCAD,0.88698,0.88215,0.15,1.27,0.15 pips
83822182,2021-08-05 04:00:00,SELL,0.0103,NZDCAD,0.88523,0.88347,0.13,1.09,0.13 pips
83810060,2021-08-05 07:45:01,SELL,0.0104,NZDCAD,0.88467,0.88301,0.12,1.04,0.12 pips
83809843,2021-08-05 09:35:25,SELL,0.0104,NZDCAD,0.88465,0.8827,0.15,1.24,0.15 pips
83803644,2021-08-05 16:45:01,SELL,0.0105,NZDCAD,0.88436,0.88248,0.14,1.2,0.14 pips
83803515,2021-08-05 09:45:01,SELL,0.0105,NZDCAD,0.88427,0.88285,0.1,0.88,0.10 pips
83803071,2021-08-05 16:52:11,SELL,0.0106,NZDCAD,0.88358,0.88181,0.13,1.14,0.13 pips
83799128,2021-08-05 18:00:03,SELL,0.0042,NZDCAD,0.88315,0.88192,0.04,0.3,0.04 pips
83798190,2021-08-04 17:13:04,SELL,0.0106,NZDCAD,0.88244,0.88539,-0.25,-2.1,-0.25 pips
83778319,2021-08-05 16:45:02,SELL,0.0043,NZDCAD,0.88019,0.88245,-0.09,-0.73,-0.09 pips
83778164,2021-08-05 07:45:02,SELL,0.0043,NZDCAD,0.8802,0.88302,-0.1,-0.89,-0.10 pips
83778046,2021-08-05 09:45:02,SELL,0.0043,NZDCAD,0.88019,0.88283,-0.1,-0.84,-0.10 pips
83777743,2021-08-05 04:00:01,SELL,0.0043,NZDCAD,0.88019,0.88358,-0.12,-1.05,-0.12 pips
83774586,2021-08-05 09:35:25,SELL,0.0043,NZDCAD,0.87964,0.8827,-0.11,-0.96,-0.11 pips
83774484,2021-08-05 16:52:12,SELL,0.0043,NZDCAD,0.87964,0.88184,-0.08,-0.71,-0.08 pips
83711464,2021-08-04 17:13:05,SELL,0.0043,NZDCAD,0.87811,0.88538,-0.25,-2.12,-0.25 pips
83596124,2021-08-01 04:04:12,DEPOSIT,0,0,,,,,
83596123,2021-08-01 04:04:12,DEPOSIT,0,0.02,,,,,
83549314,2021-08-02 16:00:02,BUY,0.004,AUDCAD,0.91556,0.91832,0.09,0.73,0.09 pips
83549273,2021-08-02 15:00:01,BUY,0.004,AUDCAD,0.91555,0.91764,0.07,0.55,0.07 pips
83549216,2021-08-02 17:00:03,BUY,0.004,AUDCAD,0.91554,0.91903,0.11,0.93,0.11 pips
83548821,2021-08-02 15:45:02,BUY,0.0041,AUDCAD,0.9155,0.91823,0.09,0.74,0.09 pips
83535500,2021-08-02 13:45:05,BUY,0.004,AUDCAD,0.91708,0.9174,0.01,0.07,0.01 pips
83535469,2021-08-02 12:45:01,BUY,0.004,AUDCAD,0.91706,0.91719,0,0.02,0.00 pips
83535397,2021-08-02 12:45:00,BUY,0.004,AUDCAD,0.9171,0.91719,0,0.01,0.00 pips
83535301,2021-08-02 15:15:01,BUY,0.0101,AUDCAD,0.91711,0.91776,0.05,0.41,0.05 pips
83508935,2021-08-02 15:15:01,BUY,0.0041,AUDCAD,0.91929,0.91776,-0.05,-0.44,-0.05 pips
83461529,2021-08-06 12:33:46,SELL,0.0069,EURUSD,1.18721,1.18115,0.42,3.57,0.42 pips
83384655,2021-08-06 12:33:47,SELL,0.0066,EURUSD,1.18237,1.18115,0.09,0.73,0.09 pips
83376432,2021-08-06 12:33:23,SELL,0.0065,EURUSD,1.17999,1.18119,-0.07,-0.61,-0.07 pips
83356712,2021-07-28 21:00:31,SELL,0.0065,EURUSD,1.18013,1.17841,0.11,0.95,0.11 pips
83266180,2021-07-28 17:57:46,BUY,0.0065,AUDNZD,1.05913,1.05972,0.02,0.19,0.02 pips
83174604,2021-07-27 18:02:31,BUY,0.0066,AUDNZD,1.05472,1.05923,0.21,1.75,0.21 pips
82810464,2021-07-22 12:45:07,BUY,0.003,AUDCAD,0.92227,0.92729,0.12,0.99,0.12 pips
82810295,2021-07-26 16:37:51,BUY,0.0012,AUDNZD,1.0556,1.0548,-0.01,-0.09,-0.01 pips
82806665,2021-07-27 17:58:03,BUY,0.0012,AUDCAD,0.9226,0.92708,0.04,0.34,0.04 pips
82806663,2021-07-22 16:45:04,BUY,0.0012,NZDCAD,0.8738,0.87606,0.02,0.17,0.02 pips
82806586,2021-07-22 16:45:03,BUY,0.0012,NZDCAD,0.87378,0.87607,0.02,0.18,0.02 pips
82806564,2021-07-23 15:30:05,BUY,0.003,AUDCAD,0.9226,0.92797,0.12,1.05,0.12 pips
82806520,2021-07-23 17:15:04,BUY,0.003,AUDCAD,0.9226,0.92843,0.13,1.14,0.13 pips
82806458,2021-07-23 15:15:03,BUY,0.003,AUDCAD,0.92258,0.92732,0.11,0.92,0.11 pips
82806270,2021-07-22 16:35:57,BUY,0.003,AUDCAD,0.92258,0.92813,0.13,1.09,0.13 pips
82802268,2021-07-22 16:45:07,BUY,0.003,AUDCAD,0.92401,0.92798,0.09,0.77,0.09 pips
82801724,2021-07-23 03:30:04,BUY,0.003,AUDCAD,0.92396,0.92764,0.08,0.71,0.08 pips
82797421,2021-07-27 17:57:47,BUY,0.0012,AUDCAD,0.92461,0.92672,0.02,0.15,0.02 pips
82797165,2021-07-22 16:30:04,BUY,0.0012,NZDCAD,0.87542,0.87562,0,0.01,0.00 pips
82792755,2021-07-27 17:57:25,BUY,0.0012,AUDCAD,0.92558,0.92632,0,0.04,0.00 pips
82792685,2021-07-27 16:15:00,BUY,0.0012,AUDCAD,0.9256,0.92628,0,0.03,0.00 pips
82789014,2021-07-22 09:23:43,BUY,0.0012,AUDCAD,0.92648,0.9268,0,0.01,0.00 pips
82775201,2021-07-23 15:30:05,BUY,0.0012,AUDCAD,0.9265,0.92797,0.01,0.1,0.01 pips
82775171,2021-07-22 10:15:06,BUY,0.0012,AUDCAD,0.92648,0.92697,0,0.03,0.00 pips
82775146,2021-07-23 17:15:04,BUY,0.0012,AUDCAD,0.92648,0.92843,0.02,0.14,0.02 pips
82775116,2021-07-22 09:23:52,BUY,0.0012,AUDCAD,0.92648,0.92707,0,0.04,0.00 pips
82774970,2021-07-22 09:23:52,BUY,0.0012,AUDCAD,0.9265,0.92707,0,0.03,0.00 pips
82773115,2021-07-22 12:45:08,BUY,0.0012,AUDCAD,0.92705,0.92729,0,0.01,0.00 pips
82773064,2021-07-23 15:15:04,BUY,0.0012,AUDCAD,0.92705,0.92732,0,0.01,0.00 pips
82771777,2021-07-22 15:40:05,SELL,0.005,USDJPY,110.277,110.075,0.08,0.71,0.08 pips
82736978,2021-07-22 16:35:57,BUY,0.0012,AUDCAD,0.9272,0.92813,0.01,0.06,0.01 pips
82729882,2021-07-22 16:45:07,BUY,0.0012,AUDCAD,0.92761,0.92798,0,0.02,0.00 pips
82729860,2021-07-23 03:30:05,BUY,0.0012,AUDCAD,0.9276,0.92764,0,-0.01,0.00 pips
82726319,2021-07-27 18:02:32,BUY,0.0066,AUDNZD,1.05723,1.05919,0.06,0.52,0.06 pips
82686919,2021-07-27 18:02:29,BUY,0.0065,AUDNZD,1.05987,1.05912,-0.07,-0.56,-0.07 pips
82672345,2021-07-22 15:40:05,SELL,0.0025,USDJPY,109.784,110.075,-0.07,-0.61,-0.07 pips
82596481,2021-07-20 12:40:04,SELL,0.0025,USDJPY,109.598,109.547,0.01,0.1,0.01 pips
82576163,2021-07-20 06:36:27,SELL,0.0025,USDJPY,109.555,109.504,0.01,0.1,0.01 pips
82556073,2021-07-19 20:11:33,WITHDRAWAL,0,-70,,,,,
82508153,2021-07-20 18:48:46,BUY,0.007,EURCHF,1.08347,1.08531,0.14,1.17,0.14 pips
82482183,2021-07-19 20:45:08,SELL,0.0012,AUDCAD,0.94063,0.93552,0.05,0.41,0.05 pips
82482161,2021-07-19 20:45:08,SELL,0.0012,AUDCAD,0.94063,0.93549,0.05,0.41,0.05 pips
82482127,2021-07-19 20:45:07,SELL,0.0012,AUDCAD,0.94064,0.93548,0.05,0.41,0.05 pips
82482048,2021-07-19 20:45:06,SELL,0.0012,AUDCAD,0.94063,0.93545,0.05,0.41,0.05 pips
82482016,2021-07-20 16:30:04,SELL,0.0012,NZDCAD,0.89015,0.87926,0.1,0.87,0.10 pips
82481916,2021-07-19 20:45:05,SELL,0.0012,AUDCAD,0.94066,0.93548,0.05,0.41,0.05 pips
82481824,2021-07-20 04:15:04,SELL,0.003,NZDCAD,0.89019,0.88247,0.18,1.53,0.18 pips
82481795,2021-07-19 20:45:05,SELL,0.0012,AUDCAD,0.94066,0.93546,0.05,0.41,0.05 pips
82468135,2021-07-20 08:00:04,SELL,0.0012,NZDCAD,0.88904,0.881,0.07,0.64,0.07 pips
82468064,2021-07-20 07:30:04,SELL,0.003,NZDCAD,0.88908,0.88175,0.17,1.45,0.17 pips
82467988,2021-07-20 16:15:07,SELL,0.0012,NZDCAD,0.88908,0.88039,0.08,0.69,0.08 pips
82439992,2021-07-19 22:30:04,SELL,0.003,NZDCAD,0.88612,0.88301,0.07,0.62,0.07 pips
82435980,2021-07-20 08:00:03,SELL,0.0012,NZDCAD,0.88536,0.881,0.04,0.34,0.04 pips
82363846,2021-07-19 13:45:03,BUY,0.0012,AUDNZD,1.05733,1.05748,0,0,0.00 pips
82318851,2021-07-20 18:48:44,BUY,0.007,EURCHF,1.08644,1.08532,-0.09,-0.76,-0.09 pips
82302587,2021-07-16 20:30:17,SELL,0.0025,USDJPY,110.115,110.063,0.01,0.1,0.01 pips
82279277,2021-07-20 04:15:05,SELL,0.0012,NZDCAD,0.88317,0.88253,0,0.04,0.00 pips
82279185,2021-07-20 07:30:05,SELL,0.0012,NZDCAD,0.88317,0.8818,0.01,0.1,0.01 pips
82278313,2021-07-20 16:15:07,BUY,0.0012,AUDNZD,1.05885,1.06109,0.02,0.14,0.02 pips
82278285,2021-07-20 07:30:04,BUY,0.0012,AUDNZD,1.05891,1.05968,0,0.04,0.00 pips
82278258,2021-07-20 07:45:03,BUY,0.0012,AUDNZD,1.05891,1.06008,0.01,0.07,0.01 pips
82278215,2021-07-22 12:15:02,BUY,0.0012,AUDNZD,1.05891,1.05951,0,0,0.00 pips
82278184,2021-07-20 03:45:03,BUY,0.0012,AUDNZD,1.05891,1.05917,0,0,0.00 pips
82278125,2021-07-20 08:00:02,BUY,0.0012,AUDNZD,1.05887,1.06076,0.01,0.12,0.01 pips
82277468,2021-07-20 07:45:02,BUY,0.0012,AUDNZD,1.05973,1.06008,0,0.01,0.00 pips
82276355,2021-07-20 07:57:36,BUY,0.0012,AUDNZD,1.06001,1.06084,0.01,0.04,0.01 pips
82276328,2021-07-20 07:49:20,BUY,0.0012,AUDNZD,1.06001,1.0605,0,0.02,0.00 pips
82276286,2021-07-20 07:57:36,BUY,0.0012,AUDNZD,1.06004,1.06084,0,0.04,0.00 pips
82234351,2021-07-16 11:06:18,BUY,0.007,EURCHF,1.08399,1.08532,0.1,0.84,0.10 pips
82211890,2021-07-15 16:26:23,SELL,0.0025,USDJPY,110.008,109.958,0.01,0.1,0.01 pips
82137048,2021-07-19 22:30:05,SELL,0.0012,NZDCAD,0.88103,0.88302,-0.02,-0.17,-0.02 pips
82129074,2021-07-15 15:42:43,BUY,0.007,USDCAD,1.25142,1.25415,0.15,1.25,0.15 pips
82109037,2021-07-15 17:45:03,SELL,0.0012,NZDCAD,0.87946,0.87632,0.03,0.24,0.03 pips
82109007,2021-07-15 13:30:02,SELL,0.0012,NZDCAD,0.87948,0.8772,0.02,0.17,0.02 pips
82108984,2021-07-15 15:15:02,SELL,0.0012,NZDCAD,0.87948,0.87694,0.02,0.19,0.02 pips
82108952,2021-07-15 12:15:04,SELL,0.003,NZDCAD,0.87949,0.87811,0.03,0.24,0.03 pips
82108872,2021-07-15 12:30:01,SELL,0.0012,NZDCAD,0.87949,0.8777,0.02,0.13,0.02 pips
82108715,2021-07-15 15:51:56,SELL,0.0012,NZDCAD,0.87954,0.87639,0.03,0.24,0.03 pips
82039974,2021-07-14 10:37:51,BUY,0.0025,USDJPY,110.456,110.507,0.01,0.1,0.01 pips
82031129,2021-07-14 08:31:51,BUY,0.0025,USDJPY,110.468,110.518,0.01,0.1,0.01 pips
82027540,2021-07-15 05:12:44,BUY,0.0012,AUDNZD,1.06375,1.06574,0.01,0.12,0.01 pips
82027539,2021-07-15 12:15:04,SELL,0.0012,NZDCAD,0.87684,0.8781,-0.01,-0.12,-0.01 pips
82027509,2021-07-15 05:12:24,BUY,0.0012,AUDNZD,1.0637,1.06567,0.01,0.12,0.01 pips
82027471,2021-07-14 17:00:19,SELL,0.0012,NZDCAD,0.87693,0.87512,0.02,0.15,0.02 pips
82027434,2021-07-15 04:15:02,BUY,0.0012,AUDNZD,1.06371,1.06424,0,0.02,0.00 pips
81925394,2021-07-14 19:23:08,SELL,0.007,USDCHF,0.91704,0.91502,0.15,1.24,0.15 pips
81875390,2021-07-14 19:23:04,SELL,0.007,USDCHF,0.91508,0.91503,-0.01,-0.1,-0.01 pips
81829648,2021-07-12 23:06:43,SELL,0.0071,USDCHF,0.91695,0.91531,0.13,1.07,0.13 pips
81792063,2021-07-12 23:06:37,SELL,0.007,USDCHF,0.91487,0.9153,-0.03,-0.28,-0.03 pips
81750082,2021-07-09 22:45:51,SELL,0.007,USDCHF,0.91497,0.91405,0.07,0.59,0.07 pips
81741717,2021-07-09 18:29:58,BUY,0.007,CADCHF,0.73255,0.73399,0.11,0.93,0.11 pips
81735512,2021-07-09 17:38:10,SELL,0.0025,USDJPY,110.217,110.167,0.01,0.1,0.01 pips
81664249,2021-07-09 13:30:02,BUY,0.0012,NZDCAD,0.86932,0.87185,0.02,0.2,0.02 pips
81664219,2021-07-09 13:15:03,BUY,0.0012,NZDCAD,0.86926,0.87145,0.02,0.18,0.02 pips
81647191,2021-07-09 16:03:42,BUY,0.007,EURUSD,1.18409,1.18693,0.19,1.62,0.19 pips
81592094,2021-07-08 17:39:34,BUY,0.007,EURUSD,1.18446,1.18628,0.13,1.07,0.13 pips
81550217,2021-07-09 17:04:28,BUY,0.015,USDJPY,109.845,110.21,0.49,4.17,0.49 pips
81516695,2021-07-09 17:04:28,BUY,0.0075,USDJPY,110.273,110.21,-0.04,-0.37,-0.04 pips
81303521,2021-07-08 04:15:05,SELL,0.003,NZDCAD,0.87744,0.87477,0.06,0.49,0.06 pips
81303434,2021-07-08 17:59:04,SELL,0.0012,NZDCAD,0.87747,0.87156,0.05,0.46,0.05 pips
81303337,2021-07-07 20:30:03,SELL,0.003,AUDCAD,0.93702,0.93353,0.08,0.7,0.08 pips
81282280,2021-07-08 17:58:23,SELL,0.0012,NZDCAD,0.87649,0.87191,0.04,0.35,0.04 pips
81275073,2021-07-08 17:58:15,SELL,0.0012,NZDCAD,0.87631,0.87194,0.04,0.33,0.04 pips
81268099,2021-07-09 17:04:28,BUY,0.005,USDJPY,110.709,110.21,-0.23,-1.93,-0.23 pips
81265119,2021-07-08 17:51:06,SELL,0.0012,NZDCAD,0.8757,0.87219,0.03,0.26,0.03 pips
81265091,2021-07-08 17:58:43,SELL,0.0012,NZDCAD,0.8757,0.87178,0.03,0.3,0.03 pips
81265022,2021-07-08 14:30:04,SELL,0.0012,NZDCAD,0.87571,0.87343,0.02,0.16,0.02 pips
81257559,2021-07-08 14:15:04,SELL,0.0012,NZDCAD,0.87489,0.87419,0,0.04,0.00 pips
81253094,2021-07-08 14:15:06,SELL,0.0012,NZDCAD,0.87451,0.87421,0,0,0.00 pips
81253063,2021-07-08 04:49:02,SELL,0.0012,NZDCAD,0.87451,0.87408,0,0.02,0.00 pips
81253035,2021-07-08 14:27:28,SELL,0.003,NZDCAD,0.87451,0.87341,0.02,0.17,0.02 pips
81253003,2021-07-06 17:36:49,SELL,0.003,NZDCAD,0.87451,0.87324,0.03,0.26,0.03 pips
81252957,2021-07-08 05:00:03,SELL,0.0012,NZDCAD,0.8745,0.87406,0,0.02,0.00 pips
81252831,2021-07-08 05:45:03,SELL,0.0012,AUDCAD,0.93587,0.93323,0.02,0.2,0.02 pips
81252830,2021-07-06 17:36:22,SELL,0.0012,NZDCAD,0.87448,0.87391,0.01,0.05,0.01 pips
81250011,2021-07-08 04:00:03,SELL,0.0012,AUDCAD,0.93537,0.93377,0.01,0.12,0.01 pips
81249816,2021-07-07 20:15:06,SELL,0.003,AUDCAD,0.93536,0.93415,0.03,0.24,0.03 pips
81249702,2021-07-07 20:30:07,SELL,0.003,AUDCAD,0.93538,0.93355,0.04,0.36,0.04 pips
81249557,2021-07-08 05:00:03,SELL,0.0012,AUDCAD,0.93538,0.93335,0.02,0.15,0.02 pips
81226637,2021-07-08 04:15:05,SELL,0.0012,NZDCAD,0.87406,0.87477,-0.01,-0.08,-0.01 pips
81223111,2021-07-07 20:30:05,SELL,0.003,AUDCAD,0.9346,0.93355,0.02,0.21,0.02 pips
81222892,2021-07-07 20:30:03,SELL,0.0012,AUDCAD,0.93455,0.93352,0.01,0.08,0.01 pips
81212977,2021-07-07 20:15:06,SELL,0.0012,AUDCAD,0.933,0.93415,-0.01,-0.1,-0.01 pips
81212951,2021-07-07 20:30:08,SELL,0.0012,AUDCAD,0.933,0.93355,-0.01,-0.05,-0.01 pips
81203952,2021-07-06 07:40:17,SELL,0.0012,AUDCAD,0.93211,0.93069,0.01,0.12,0.01 pips
81203043,2021-07-07 20:30:06,SELL,0.0012,AUDCAD,0.9319,0.93357,-0.02,-0.14,-0.02 pips
81201331,2021-07-06 07:39:53,SELL,0.0012,AUDCAD,0.93169,0.93093,0.01,0.06,0.01 pips
81198954,2021-07-08 14:27:28,SELL,0.0012,NZDCAD,0.87208,0.87341,-0.02,-0.13,-0.02 pips
